fecha_despacho,mes_despacho,dia_semana,remitente,id_unidad,franja_horaria,codigo_nodo_entrada,nombre_nodo_entrada,ciudad_entrada,departamento_entrada,codigo_nodo_salida,nombre_nodo_salida,ciudad_salida,departamento_salida,desbalance_entrada,tipo_desbalance_entrada,marca_desbalance_entrada,marca_final_desbalance_entrada,desbalance_salida,tipo_desbalance_salida,marca_desbalance_salida,marca_final_desbalance_salida,duracion_transito,tipo_tramo,desbalance_operacional,desbalance_clima,desbalance_sistema,desbalance_integridad,desbalance_aguas_arriba,otro_desbalance,marca_desbalance_operacional,marca_desbalance_clima,marca_desbalance_sistema,marca_desbalance_integridad,marca_desbalance_aguas_arriba,marca_otro_desbalance,fabricante,modelo,antiguedad_unidad,interrumpido,reenrutado
2023-05-31,5,4,Surtigas,CE9436,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,39,Medio >15,true,true,56,Medio >15,true,true,505,Ramal <100Km,8,23,7,7,1,56,1,1,1,1,0,0,Solar Turbines,Centaur 40,12,false,false
2023-08-15,8,3,Surtigas,CE8384,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,-15,Sin desbalance en entrada,false,false,60,Medio >15,true,true,409,Regional 100-300Km,3,24,13,1,0,60,1,1,1,0,0,0,Solar Turbines,Mars 100,16,false,false
2023-11-23,11,5,Surtigas,CE7404,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,54,Medio >15,true,true,61,Alto >60,true,true,497,Troncal >300Km,8,0,5,24,7,61,1,0,1,1,1,0,Solar Turbines,Mars 100,29,false,false
2023-04-30,4,1,Gases de la Guajira,CE9155,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,25,Medio >15,true,true,30,Medio >15,true,true,72,,21,0,4,0,15,,1,0,1,0,1,1,Solar Turbines,Centaur 40,14,false,false
2023-03-01,3,4,Gases de la Guajira,CE4103,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,13,Bajo <15,true,false,52,Medio >15,true,true,244,Regional 100-300Km,9,3,6,5,23,52,1,1,1,1,1,0,GE Oil & Gas,Centaur 40,6,false,false
2023-11-30,11,5,Gasnacer,CE7122,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,42,Medio >15,true,true,16,Medio >15,true,true,650,Ramal <100Km,9,3,4,1,0,,1,1,1,0,0,1,Caterpillar,Mars 100,22,false,false
2023-09-28,9,5,Gases del Caribe,CE2217,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,40,Medio >15,true,true,90,Alto >60,true,true,619,,35,18,0,3,7,90,1,1,0,1,1,0,Siemens,Taurus 60,2,false,false
2023-06-12,6,2,Gases del Caribe,CE9054,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,64,Alto >60,true,true,67,Alto >60,true,true,409,Troncal >300Km,1,9,15,11,29,67,0,1,1,1,1,0,Caterpillar,Centaur 40,18,false,false
2023-05-06,5,7,Surtigas,CE2364,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,60,Medio >15,true,true,39,Medio >15,true,true,589,Regional 100-300Km,6,17,4,2,0,39,1,1,1,1,0,0,Siemens,Taurus 60,17,false,false
2023-02-22,2,4,Gases del Caribe,CE0508,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,-8,Sin desbalance en entrada,false,false,105,Alto >60,true,true,441,Ramal <100Km,36,14,4,13,21,105,1,1,1,1,1,0,GE Oil & Gas,Mars 100,15,false,false
2023-02-08,2,4,Gases del Caribe,CE6061,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,41,Medio >15,true,true,38,Medio >15,true,true,132,Regional 100-300Km,31,2,5,2,0,,1,1,1,1,0,1,Caterpillar,Centaur 40,6,false,false
2023-07-15,7,7,Surtigas,CE2002,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,35,Medio >15,true,true,30,Medio >15,true,true,264,Ramal <100Km,0,6,14,8,12,,0,1,1,1,1,1,Siemens,Taurus 60,12,false,false
2023-12-19,12,3,Gases de la Guajira,CE7645,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,34,Medio >15,true,true,47,Medio >15,true,true,443,Regional 100-300Km,22,0,17,13,0,,1,0,1,1,0,1,Siemens,Mars 100,7,false,false
2023-07-10,7,2,Gasnacer,CE8697,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,62,Alto >60,true,true,68,Alto >60,true,true,264,Troncal >300Km,23,9,3,12,18,68,1,1,1,1,1,0,Siemens,Centaur 40,27,false,false
2023-07-31,7,2,Efigas,CE8208,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,13,Bajo <15,true,false,116,Alto >60,true,true,154,Regional 100-300Km,0,4,21,27,29,116,0,1,1,1,1,0,Siemens,Taurus 60,13,false,false
2023-11-17,11,6,Surtigas,CE5459,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,58,Medio >15,true,true,46,Medio >15,true,true,178,Troncal >300Km,19,4,2,5,3,46,1,1,1,1,1,0,Siemens,Taurus 60,4,false,false
2023-02-23,2,5,Gasnacer,CE6698,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,2,Bajo <15,true,false,67,Alto >60,true,true,240,,22,24,4,0,5,67,1,1,1,0,1,0,Solar Turbines,C15,25,false,false
2023-09-05,9,3,Efigas,CE1881,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,38,Medio >15,true,true,23,Medio >15,true,true,578,Regional 100-300Km,5,0,2,15,1,,1,0,1,1,0,0,Solar Turbines,Taurus 60,17,false,false
2023-05-17,5,4,Gases del Caribe,CE3913,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,37,Medio >15,true,true,43,Medio >15,true,true,280,Troncal >300Km,3,1,11,3,14,43,1,0,1,1,1,0,Caterpillar,C15,22,false,false
2023-02-11,2,7,Gases del Caribe,CE0166,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,23,Medio >15,true,true,90,Alto >60,true,true,442,,16,2,6,7,31,90,1,1,1,1,1,0,Siemens,C15,28,false,false
2023-08-08,8,3,Efigas,CE3934,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,36,Medio >15,true,true,60,Medio >15,true,true,623,Regional 100-300Km,3,24,15,11,2,60,1,1,1,1,1,0,Caterpillar,C15,13,false,false
2023-07-17,7,2,Gasnacer,CE7332,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,-4,Sin desbalance en entrada,false,false,47,Medio >15,true,true,523,Regional 100-300Km,2,19,12,4,14,,1,1,1,1,1,1,Solar Turbines,C15,9,false,false
2023-01-31,1,3,Gasnacer,CE8015,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,52,Medio >15,true,true,36,Medio >15,true,true,464,Regional 100-300Km,19,4,1,2,4,36,1,1,0,1,1,0,Solar Turbines,Centaur 40,14,false,false
2023-03-21,3,3,Surtigas,CE6894,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,0,Sin desbalance en entrada,false,false,37,Medio >15,true,true,234,Troncal >300Km,2,19,3,0,3,37,1,1,1,0,1,0,Siemens,Taurus 60,16,false,false
2023-07-23,7,1,Gases de la Guajira,CE5071,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,61,Alto >60,true,true,50,Medio >15,true,true,260,Troncal >300Km,0,5,26,0,3,50,0,1,1,0,1,0,Solar Turbines,Centaur 40,29,false,false
2023-05-13,5,7,Efigas,CE0380,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,6,Bajo <15,true,false,24,Medio >15,true,true,251,Regional 100-300Km,0,1,13,0,6,24,0,0,1,0,1,0,GE Oil & Gas,Mars 100,6,false,false
2023-01-03,1,3,Efigas,CE9920,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,23,Medio >15,true,true,70,Alto >60,true,true,583,Troncal >300Km,18,29,1,4,0,70,1,1,0,1,0,0,Siemens,C15,14,false,false
2023-09-10,9,1,Surtigas,CE2869,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,39,Medio >15,true,true,46,Medio >15,true,true,427,Ramal <100Km,8,1,39,4,2,,1,0,1,1,1,1,Caterpillar,Centaur 40,3,false,false
2023-12-30,12,7,Gases de la Guajira,CE8456,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,24,Medio >15,true,true,12,Bajo <15,true,false,113,Regional 100-300Km,1,7,0,2,4,,0,1,0,1,1,1,Siemens,Centaur 40,17,false,false
2023-08-24,8,5,Efigas,CE9864,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,28,Medio >15,true,true,32,Medio >15,true,true,517,Troncal >300Km,0,13,8,0,2,32,0,1,1,0,1,0,Solar Turbines,Taurus 60,4,false,false
2023-08-16,8,4,Gases de la Guajira,CE7898,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,-12,Sin desbalance en entrada,false,false,26,Medio >15,true,true,251,Ramal <100Km,4,1,5,0,11,26,1,0,1,0,1,0,Siemens,Centaur 40,12,false,false
2023-03-10,3,6,Gases de la Guajira,CE8452,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,8,Bajo <15,true,false,34,Medio >15,true,true,88,Troncal >300Km,3,11,4,9,3,34,1,1,1,1,1,0,Solar Turbines,Taurus 60,6,false,false
2023-04-13,4,5,Surtigas,CE6427,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,36,Medio >15,true,true,39,Medio >15,true,true,600,,21,3,16,7,7,,1,1,1,1,1,1,GE Oil & Gas,Taurus 60,17,false,false
2023-06-30,6,6,Efigas,CE5509,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,11,Bajo <15,true,false,63,Alto >60,true,true,242,Ramal <100Km,12,17,19,9,3,63,1,1,1,1,1,0,GE Oil & Gas,Mars 100,24,false,false
2023-03-10,3,6,Gases del Caribe,CE6652,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,37,Medio >15,true,true,31,Medio >15,true,true,97,Ramal <100Km,0,12,0,3,12,31,0,1,0,1,1,0,Caterpillar,Taurus 60,17,false,false
2023-08-07,8,2,Gases de la Guajira,CE7569,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,53,Medio >15,true,true,132,Alto >60,true,true,461,,0,24,33,20,30,132,0,1,1,1,1,0,Siemens,Centaur 40,21,false,false
2023-02-20,2,2,Gasnacer,CE8170,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,44,Medio >15,true,true,65,Alto >60,true,true,136,Ramal <100Km,12,39,3,2,0,65,1,1,1,1,0,0,Solar Turbines,C15,13,false,false
2023-11-02,11,5,Gases del Caribe,CE7143,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,39,Medio >15,true,true,20,Medio >15,true,true,656,Troncal >300Km,6,4,0,2,2,20,1,1,0,1,1,0,Caterpillar,Taurus 60,5,false,false
2023-07-27,7,5,Gases de la Guajira,CE2618,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,37,Medio >15,true,true,55,Medio >15,true,true,309,Regional 100-300Km,2,3,5,13,27,55,1,1,1,1,1,0,Solar Turbines,Taurus 60,24,false,false
2023-11-29,11,4,Surtigas,CE8224,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,37,Medio >15,true,true,19,Medio >15,true,true,355,Ramal <100Km,0,4,2,4,3,19,0,1,1,1,1,0,Siemens,Mars 100,24,false,false
2023-03-21,3,3,Efigas,CE6514,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,20,Medio >15,true,true,44,Medio >15,true,true,153,Ramal <100Km,3,4,1,8,14,44,1,1,0,1,1,0,Caterpillar,Taurus 60,27,false,false
2023-08-22,8,3,Gases del Caribe,CE9581,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,61,Alto >60,true,true,37,Medio >15,true,true,195,Troncal >300Km,1,2,8,9,10,37,0,1,1,1,1,0,Siemens,C15,24,false,false
2023-03-17,3,6,Gasnacer,CE0079,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,31,Medio >15,true,true,21,Medio >15,true,true,654,Regional 100-300Km,1,2,4,17,1,,0,1,1,1,0,1,Siemens,Mars 100,6,false,false
2023-05-11,5,5,Gasnacer,CE4549,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,54,Medio >15,true,true,66,Alto >60,true,true,278,,11,9,3,15,8,66,1,1,1,1,1,0,GE Oil & Gas,C15,4,false,false
2023-04-03,4,2,Efigas,CE7323,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,-1,Sin desbalance en entrada,false,false,51,Medio >15,true,true,393,Ramal <100Km,9,0,32,8,15,,1,0,1,1,1,1,Caterpillar,Taurus 60,16,false,false
2023-07-19,7,4,Gasnacer,CE3375,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,45,Medio >15,true,true,31,Medio >15,true,true,386,Ramal <100Km,0,6,0,11,4,31,0,1,0,1,1,0,Solar Turbines,C15,0,false,false
2023-02-17,2,6,Gases de la Guajira,CE2664,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,39,Medio >15,true,true,34,Medio >15,true,true,207,Ramal <100Km,0,19,28,0,1,,0,1,1,0,0,1,Solar Turbines,C15,22,false,false
2023-07-01,7,7,Surtigas,CE7089,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,60,Medio >15,true,true,119,Alto >60,true,true,521,Ramal <100Km,18,1,30,9,24,119,1,0,1,1,1,0,Siemens,C15,3,false,false
2023-05-19,5,6,Gases del Caribe,CE9032,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,50,Medio >15,true,true,36,Medio >15,true,true,343,,6,8,21,0,6,,1,1,1,0,1,1,GE Oil & Gas,Mars 100,12,false,false
2023-01-01,1,1,Gasnacer,CE7472,Tarde,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,19,Medio >15,true,true,44,Medio >15,true,true,553,Regional 100-300Km,0,30,7,14,8,,0,1,1,1,1,1,Solar Turbines,C15,5,false,false
2023-08-18,8,6,Gases de la Guajira,CE0374,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,15,Bajo <15,true,true,40,Medio >15,true,true,132,Troncal >300Km,2,2,7,0,22,40,1,1,1,0,1,0,Solar Turbines,Mars 100,9,false,false
2023-12-24,12,1,Gases del Caribe,CE0596,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,5,Bajo <15,true,false,62,Alto >60,true,true,379,Troncal >300Km,6,21,15,5,0,62,1,1,1,1,0,0,Solar Turbines,Taurus 60,4,false,false
2023-12-30,12,7,Efigas,CE9069,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,-3,Sin desbalance en entrada,false,false,84,Alto >60,true,true,439,Ramal <100Km,8,9,3,29,15,84,1,1,1,1,1,0,GE Oil & Gas,C15,1,false,false
2023-11-06,11,2,Surtigas,CE7986,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,59,Medio >15,true,true,66,Alto >60,true,true,537,Ramal <100Km,17,0,11,23,1,66,1,0,1,1,0,0,Caterpillar,Centaur 40,18,false,false
2023-10-03,10,3,Gases de la Guajira,CE8328,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,VDP,Estación Valledupar,"Valledupar, CES",CES,-14,Sin desbalance en entrada,false,false,26,Medio >15,true,true,232,Troncal >300Km,11,1,1,7,0,26,1,0,0,1,0,0,Solar Turbines,Taurus 60,20,false,false
2023-03-08,3,4,Gases de la Guajira,CE4002,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,55,Medio >15,true,true,46,Medio >15,true,true,264,Troncal >300Km,6,4,9,30,6,,1,1,1,1,1,1,GE Oil & Gas,C15,15,false,false
2023-05-10,5,4,Gases del Caribe,CE7442,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,0,Sin desbalance en entrada,false,false,83,Alto >60,true,true,608,Regional 100-300Km,23,18,12,9,16,83,1,1,1,1,1,0,Caterpillar,Centaur 40,26,false,false
2023-05-08,5,2,Gases de la Guajira,CE1201,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,VDP,Estación Valledupar,"Valledupar, CES",CES,22,Medio >15,true,true,49,Medio >15,true,true,480,Regional 100-300Km,7,19,7,4,18,,1,1,1,1,1,1,Siemens,C15,18,false,false
2023-05-09,5,3,Gasnacer,CE7967,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,45,Medio >15,true,true,93,Alto >60,true,true,630,Regional 100-300Km,4,19,12,5,23,93,1,1,1,1,1,0,Caterpillar,C15,25,false,false
2023-12-16,12,7,Gases de la Guajira,CE9799,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,56,Medio >15,true,true,40,Medio >15,true,true,647,,1,2,13,16,4,40,0,1,1,1,1,0,Siemens,Centaur 40,1,false,false
2023-09-11,9,2,Gases del Caribe,CE6758,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,35,Medio >15,true,true,53,Medio >15,true,true,524,Troncal >300Km,29,25,1,2,3,,1,1,0,1,1,1,Siemens,C15,1,false,false
2023-09-01,9,6,Efigas,CE2172,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,20,Medio >15,true,true,64,Alto >60,true,true,178,Troncal >300Km,16,0,9,6,39,,1,0,1,1,1,1,Caterpillar,Taurus 60,8,false,false
2023-02-02,2,5,Gases de la Guajira,CE9886,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,10,Bajo <15,true,false,57,Medio >15,true,true,427,Troncal >300Km,24,2,24,0,4,57,1,1,1,0,1,0,GE Oil & Gas,Mars 100,20,false,false
2023-09-21,9,5,Gasnacer,CE9094,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,54,Medio >15,true,true,8,Bajo <15,true,false,625,Ramal <100Km,2,0,1,1,6,,1,0,0,0,1,1,Siemens,Mars 100,4,false,false
2023-02-25,2,7,Gases de la Guajira,CE9754,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,56,Medio >15,true,true,67,Alto >60,true,true,159,Ramal <100Km,23,7,23,4,2,67,1,1,1,1,1,0,GE Oil & Gas,C15,19,false,false
2023-12-16,12,7,Surtigas,CE3230,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,STM,Estación Santa Marta,"Santa Marta, MAG",MAG,32,Medio >15,true,true,40,Medio >15,true,true,417,Troncal >300Km,4,5,7,25,0,,1,1,1,1,0,1,Solar Turbines,Centaur 40,13,false,false
2023-06-22,6,5,Efigas,CE4333,Noche,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,39,Medio >15,true,true,67,Alto >60,true,true,114,Troncal >300Km,0,19,15,6,13,67,0,1,1,1,1,0,Caterpillar,Mars 100,16,false,false
2023-05-12,5,6,Gasnacer,CE5223,Noche,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,RIO,Estación Riohacha,"Riohacha, LAG",LAG,49,Medio >15,true,true,10,Bajo <15,true,false,448,Troncal >300Km,0,2,0,6,6,,0,1,0,1,1,1,Solar Turbines,C15,12,false,false
2023-05-17,5,4,Gasnacer,CE2437,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,BAQ,Estación Barranquilla,"Barranquilla, ATL",ATL,64,Alto >60,true,true,59,Medio >15,true,true,137,Troncal >300Km,0,38,4,21,6,,0,1,1,1,1,1,Caterpillar,Centaur 40,25,false,false
2023-04-05,4,4,Efigas,CE4224,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,37,Medio >15,true,true,38,Medio >15,true,true,577,Ramal <100Km,0,17,8,16,5,,0,1,1,1,1,1,Caterpillar,Mars 100,5,false,false
2023-11-16,11,5,Gases del Caribe,CE9713,Mañana,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,SIN,Estación Sincelejo,"Sincelejo, SUC",SUC,15,Bajo <15,true,true,49,Medio >15,true,true,396,Ramal <100Km,8,2,22,3,8,49,1,1,1,1,1,0,Siemens,Centaur 40,19,false,false
2023-08-25,8,6,Surtigas,CE9166,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,RIO,Estación Riohacha,"Riohacha, LAG",LAG,51,Medio >15,true,true,38,Medio >15,true,true,441,Troncal >300Km,25,0,6,15,1,,1,0,1,1,0,1,Solar Turbines,Taurus 60,0,false,false
2023-05-26,5,6,Gases del Caribe,CE3077,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,-9,Sin desbalance en entrada,false,false,30,Medio >15,true,true,522,Ramal <100Km,10,2,8,5,0,30,1,1,1,1,0,0,Siemens,Mars 100,5,false,false
2023-04-13,4,5,Surtigas,CE5293,Mañana,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,-12,Sin desbalance en entrada,false,false,80,Alto >60,true,true,64,Regional 100-300Km,2,4,16,15,17,80,1,1,1,1,1,0,GE Oil & Gas,Mars 100,14,false,false
2023-01-05,1,5,Gases del Caribe,CE6724,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,-15,Sin desbalance en entrada,false,false,87,Alto >60,true,true,502,Ramal <100Km,22,21,8,13,9,87,1,1,1,1,1,0,Siemens,C15,0,false,false
2023-05-24,5,4,Gases de la Guajira,CE2432,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MTR,Estación Montería,"Montería, COR",COR,-5,Sin desbalance en entrada,false,false,63,Alto >60,true,true,371,Troncal >300Km,20,0,26,5,0,63,1,0,1,1,0,0,Solar Turbines,Taurus 60,22,false,false
2023-09-11,9,2,Surtigas,CE7299,Tarde,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MTR,Estación Montería,"Montería, COR",COR,14,Bajo <15,true,false,50,Medio >15,true,true,619,Regional 100-300Km,0,4,15,22,4,50,0,1,1,1,1,0,Siemens,Taurus 60,19,false,false
2023-12-22,12,6,Gasnacer,CE2936,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,17,Medio >15,true,true,56,Medio >15,true,true,555,Ramal <100Km,14,3,38,13,8,,1,1,1,1,1,1,GE Oil & Gas,Taurus 60,11,false,false
2023-11-29,11,4,Surtigas,CE8692,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,MAM,Industrial Mamonal,"Cartagena, BOL",BOL,48,Medio >15,true,true,41,Medio >15,true,true,290,Regional 100-300Km,29,4,9,2,9,,1,1,1,1,1,1,Caterpillar,Centaur 40,9,false,false
2023-10-20,10,6,Efigas,CE6486,Madrugada,BALLE,Ballena (Entrada Guajira),"Manaure, LAG",LAG,CTG,Estación Cartagena,"Cartagena, BOL",BOL,18,Medio >15,true,true,53,Medio >15,true,true,562,Ramal <100Km,1,22,13,4,33,,0,1,1,1,1,1,Caterpillar,Centaur 40,16,false,false
2023-06-22,6,5,Surtigas,CE8201,Madrugada,JOBO,Jobo (Entrada Córdoba),"Sahagún, COR",COR,CTG,Estación Cartagena,"Cartagena, BOL",BOL,5,Bajo <15,true,false,44,Medio >15,true,true,463,Regional 100-300Km,17,2,1,9,20,,1,1,0,1,1,1,Caterpillar,Taurus 60,10,false,false
