fecha,temp_prom,temp_min,temp_max,precipitacion,humedad,dir_viento,vel_viento,presion,id_nodo
2023-01-13,29.5,23.9,34.6,13.2,59.4,319.0,16.0,1009.7,SIN
2023-01-14,27.7,24.6,34.2,7.9,71.7,251.0,22.8,1010.9,MTR
2023-01-15,27.4,24.0,35.0,0.0,70.7,180.0,7.4,1010.0,VDP
2023-01-16,27.8,25.1,33.0,18.5,74.6,1.0,5.9,1005.9,RIO
2023-01-17,28.4,23.6,34.8,14.8,82.4,125.0,19.3,1006.4,MAM
2023-01-18,30.3,25.6,34.6,0.9,76.1,125.0,6.2,1006.7,BALLE
2023-01-19,28.3,24.0,34.7,12.8,69.7,288.0,9.1,1011.8,JOBO
2023-01-20,28.7,25.3,33.5,0.0,57.6,33.0,8.1,1007.2,BAQ
2023-01-21,27.9,24.4,33.8,5.5,78.9,37.0,13.4,1006.6,CTG
2023-01-22,28.4,25.2,32.9,8.2,78.0,99.0,5.4,1005.1,STM
2023-01-23,29.3,24.9,34.8,2.3,69.8,167.0,10.9,1005.1,SIN
2023-01-24,30.3,24.9,34.8,11.9,73.1,135.0,13.2,1007.4,MTR
2023-01-25,29.2,24.7,34.1,11.9,75.8,246.0,17.6,1009.4,VDP
2023-01-26,29.1,24.7,34.4,14.6,65.2,14.0,19.4,1007.6,RIO
2023-01-27,29.9,25.8,34.7,34.1,75.5,251.0,23.9,1005.8,MAM
2023-01-28,28.1,24.7,33.6,4.7,73.1,166.0,20.4,1005.2,BALLE
2023-01-29,30.1,24.2,35.6,18.4,68.2,4.0,14.2,1009.3,JOBO
2023-01-30,30.9,24.4,34.0,8.9,71.7,217.0,17.2,1009.1,BAQ
2023-01-31,30.5,25.3,34.4,0.2,69.3,69.0,22.1,1005.6,CTG
2023-02-01,28.5,24.2,33.4,5.9,60.1,16.0,12.9,1008.7,STM
2023-02-02,29.5,24.3,35.6,3.4,77.1,1.0,17.9,1010.5,SIN
2023-02-03,30.4,24.8,35.6,15.5,65.1,27.0,21.1,1006.9,MTR
2023-02-04,29.6,25.4,33.6,9.1,71.2,355.0,11.7,1008.4,VDP
2023-02-05,29.5,25.7,34.9,1.5,69.8,73.0,20.5,1011.3,RIO
2023-02-06,29.6,26.0,34.5,22.9,71.9,297.0,18.6,1007.0,MAM
2023-02-07,31.2,25.9,35.8,21.5,62.7,350.0,11.6,1006.8,BALLE
2023-02-08,29.6,26.2,34.8,17.0,64.7,349.0,8.6,1009.2,JOBO
2023-02-09,29.7,25.7,35.4,9.2,66.2,216.0,13.6,1006.9,BAQ
2023-02-10,30.2,25.2,36.0,12.7,64.1,43.0,5.4,1006.0,CTG
2023-02-11,29.9,26.2,35.0,3.9,68.1,236.0,7.0,1008.8,STM
2023-02-12,29.1,25.1,33.6,4.9,79.8,317.0,18.7,1005.7,SIN
2023-02-13,30.7,25.6,34.1,9.0,64.2,303.0,7.3,1009.6,MTR
2023-02-14,31.4,25.6,35.3,0.9,60.2,31.0,19.3,1010.2,VDP
2023-02-15,30.3,25.4,34.3,1.7,62.6,65.0,13.8,1011.1,RIO
2023-02-16,30.1,25.2,34.2,16.2,75.7,207.0,21.3,1006.8,MAM
2023-02-17,31.7,25.5,34.4,8.8,73.5,260.0,23.4,1008.7,BALLE
2023-02-18,29.3,26.2,35.3,5.4,62.0,58.0,19.3,1006.7,JOBO
2023-02-19,30.4,25.7,36.4,1.0,68.3,350.0,16.8,1009.0,BAQ
2023-02-20,31.6,26.1,35.2,9.4,74.0,195.0,15.4,1004.2,CTG
2023-02-21,30.3,26.3,35.0,3.1,75.2,179.0,17.4,1011.4,STM
2023-02-22,31.0,25.3,34.7,1.2,61.9,157.0,23.8,1009.7,SIN
2023-02-23,30.3,25.5,36.8,17.3,77.3,38.0,14.3,1008.5,MTR
2023-02-24,30.7,26.3,34.3,7.7,79.1,24.0,19.7,1010.4,VDP
2023-02-25,29.2,26.3,36.6,0.1,81.7,218.0,7.8,1006.8,RIO
2023-02-26,31.0,25.7,36.0,0.6,79.7,26.0,12.0,1004.2,MAM
2023-02-27,30.0,26.0,34.4,10.5,59.1,55.0,17.8,1008.6,BALLE
2023-02-28,29.4,25.0,35.3,12.6,76.0,304.0,18.2,1007.9,JOBO
2023-03-01,31.6,25.8,34.3,28.1,66.3,315.0,24.7,1004.1,BAQ
2023-03-02,29.6,24.8,36.7,7.5,68.9,159.0,15.3,1011.7,CTG
2023-03-03,29.6,25.7,37.0,15.7,61.2,13.0,22.6,1006.8,STM
2023-03-04,31.9,24.8,36.9,14.7,79.0,226.0,21.7,1006.0,SIN
2023-03-05,31.3,25.8,36.4,20.2,63.6,74.0,20.2,1007.4,MTR
2023-03-06,32.1,25.1,37.1,18.0,74.6,204.0,19.0,1011.6,VDP
2023-03-07,30.8,25.9,36.2,27.4,58.9,294.0,24.4,1005.4,RIO
2023-03-08,31.9,26.6,36.5,15.5,67.5,234.0,21.3,1004.2,MAM
2023-03-09,32.3,25.2,35.2,0.1,60.8,30.0,12.6,1011.0,BALLE
2023-03-10,30.3,26.7,37.0,2.8,77.5,152.0,14.4,1008.0,JOBO
2023-03-11,30.8,25.1,37.0,0.3,74.0,253.0,10.8,1004.5,BAQ
2023-03-12,30.1,26.3,35.2,1.4,69.9,175.0,15.7,1008.3,CTG
2023-03-13,30.8,25.0,36.3,6.5,61.7,59.0,20.6,1011.4,STM
2023-03-14,29.7,26.7,34.8,4.2,80.3,46.0,24.3,1005.9,SIN
2023-03-15,31.4,26.6,34.5,27.5,66.0,142.0,17.1,1007.7,MTR
2023-03-16,31.0,25.5,35.7,6.3,81.7,162.0,7.3,1009.3,VDP
2023-03-17,31.7,25.7,36.6,14.6,78.7,70.0,15.9,1004.9,RIO
2023-03-18,32.1,26.6,35.1,25.6,72.4,166.0,7.4,1010.8,MAM
2023-03-19,30.9,25.6,36.5,25.3,71.8,128.0,17.4,1006.0,BALLE
2023-03-20,30.5,26.9,35.3,0.1,73.9,162.0,10.4,1005.4,JOBO
2023-03-21,31.8,25.9,36.7,2.6,59.7,26.0,8.4,1010.7,BAQ
2023-03-22,29.5,25.8,36.1,0.4,64.6,356.0,23.9,1010.5,CTG
2023-03-23,31.0,26.4,35.8,1.0,67.3,338.0,23.7,1008.6,STM
2023-03-24,29.9,26.7,36.2,0.2,59.4,100.0,7.5,1008.5,SIN
2023-03-25,30.9,25.8,36.9,26.4,57.6,177.0,23.7,1007.2,MTR
2023-03-26,29.8,26.7,35.4,9.4,81.2,340.0,10.9,1010.3,VDP
2023-03-27,30.7,25.0,35.0,2.7,81.5,206.0,24.5,1005.3,RIO
2023-03-28,31.0,25.2,35.4,4.6,60.0,276.0,9.1,1009.8,MAM
2023-03-29,32.1,25.7,35.2,24.0,78.1,312.0,20.0,1011.1,BALLE
2023-03-30,31.0,25.8,37.4,2.9,61.0,68.0,10.9,1004.6,JOBO
2023-03-31,31.6,25.8,36.6,17.5,64.6,31.0,9.2,1006.9,BAQ
2023-04-01,31.3,25.5,35.1,5.3,74.4,90.0,17.0,1007.8,CTG
2023-04-02,30.4,26.2,37.2,15.1,72.6,74.0,9.9,1007.5,STM
2023-04-03,32.3,26.0,36.3,1.0,71.6,156.0,9.3,1009.1,SIN
2023-04-04,29.9,26.2,36.4,8.3,68.7,12.0,23.6,1008.3,MTR
2023-04-05,31.8,25.3,36.0,4.3,64.0,136.0,15.8,1008.6,VDP
2023-04-06,32.5,26.5,36.1,0.9,59.5,145.0,15.6,1006.2,RIO
2023-04-07,30.7,25.1,35.3,6.1,64.2,114.0,23.4,1009.2,MAM
2023-04-08,31.7,26.5,34.6,1.7,80.6,34.0,23.3,1006.3,BALLE
2023-04-09,30.1,26.5,35.7,30.3,58.8,6.0,13.7,1010.4,JOBO
2023-04-10,30.7,26.0,35.9,9.2,63.5,216.0,24.2,1008.8,BAQ
2023-04-11,31.7,26.2,35.5,10.8,59.4,197.0,20.0,1010.4,CTG
2023-04-12,31.6,25.1,37.0,13.4,78.1,206.0,20.9,1011.2,STM
2023-04-13,32.2,26.5,37.0,0.6,71.8,119.0,22.1,1007.7,SIN
2023-04-14,31.2,25.9,34.8,5.9,63.3,327.0,19.5,1005.4,MTR
2023-04-15,30.5,25.7,34.9,17.6,67.6,268.0,22.1,1006.9,VDP
2023-04-16,29.8,25.1,36.2,1.4,72.8,342.0,16.8,1011.4,RIO
2023-04-17,31.2,26.3,34.5,16.4,71.7,194.0,10.3,1005.9,MAM
2023-04-18,30.9,25.5,35.6,4.8,73.8,344.0,10.7,1005.1,BALLE
2023-04-19,30.3,25.7,35.0,16.0,62.6,261.0,19.4,1009.7,JOBO
2023-04-20,31.3,26.0,35.0,29.9,77.0,48.0,7.4,1005.6,BAQ
2023-04-21,29.6,26.4,36.5,1.5,72.5,356.0,23.5,1009.7,CTG
2023-04-22,32.0,26.7,35.7,0.3,68.6,170.0,16.8,1004.2,STM
2023-04-23,29.8,26.1,37.2,19.8,64.6,342.0,10.8,1007.3,SIN
2023-04-24,29.9,26.8,36.1,4.3,77.4,171.0,10.3,1007.5,MTR
2023-04-25,30.9,26.2,36.2,8.4,59.3,28.0,18.1,1005.6,VDP
2023-04-26,30.0,26.1,37.1,28.6,63.9,120.0,24.5,1007.3,RIO
2023-04-27,29.3,25.7,35.7,22.1,70.5,154.0,17.8,1005.3,MAM
2023-04-28,30.7,25.6,37.0,19.6,59.7,292.0,14.5,1004.6,BALLE
2023-04-29,31.7,25.2,36.0,1.8,73.0,144.0,11.9,1004.4,JOBO
2023-04-30,31.1,25.7,35.8,7.6,78.2,58.0,7.7,1009.8,BAQ
2023-05-01,30.0,26.4,35.5,1.9,68.0,17.0,16.9,1009.4,CTG
2023-05-02,30.0,25.3,34.2,2.5,71.3,337.0,24.7,1010.3,STM
2023-05-03,31.3,26.0,35.7,12.8,74.7,119.0,7.7,1006.2,SIN
2023-05-04,31.2,25.3,35.9,0.1,60.7,235.0,6.2,1005.8,MTR
2023-05-05,31.8,26.0,34.6,5.2,65.3,153.0,15.5,1009.8,VDP
2023-05-06,31.1,26.5,35.2,12.3,80.9,110.0,9.6,1006.8,RIO
2023-05-07,30.6,25.2,36.5,19.1,60.9,76.0,12.6,1007.0,MAM
2023-05-08,30.3,26.4,34.8,1.6,63.1,212.0,19.4,1011.4,BALLE
2023-05-09,30.0,24.7,35.0,1.4,70.3,189.0,10.1,1005.9,JOBO
2023-05-10,30.4,25.3,34.8,8.6,64.1,166.0,23.2,1006.4,BAQ
2023-05-11,29.4,24.7,34.8,7.4,70.0,203.0,13.8,1011.5,CTG
2023-05-12,29.1,26.0,36.4,7.1,64.3,58.0,20.5,1009.6,STM
2023-05-13,30.7,25.0,36.1,2.5,59.4,336.0,15.7,1011.4,SIN
2023-05-14,28.9,26.3,36.1,4.0,67.7,110.0,11.5,1007.4,MTR
2023-05-15,29.0,26.3,36.0,14.6,66.1,185.0,18.7,1009.4,VDP
2023-05-16,31.4,26.0,35.8,3.2,64.3,206.0,16.2,1005.1,RIO
2023-05-17,31.3,24.5,35.9,2.4,73.5,85.0,12.7,1008.2,MAM
2023-05-18,29.4,25.9,35.0,21.6,71.8,128.0,22.6,1004.9,BALLE
2023-05-19,28.7,24.9,36.5,29.5,76.5,185.0,19.2,1010.0,JOBO
2023-05-20,30.0,25.6,35.2,11.2,71.7,18.0,10.1,1004.3,BAQ
2023-05-21,29.6,24.7,36.0,23.7,58.2,148.0,5.1,1007.5,CTG
2023-05-22,31.0,24.5,35.3,12.6,58.7,214.0,19.2,1009.6,STM
2023-05-23,30.1,25.0,34.7,3.5,62.7,276.0,12.5,1004.4,SIN
2023-05-24,29.3,24.4,33.8,9.4,81.9,31.0,10.7,1008.6,MTR
2023-05-25,28.5,25.3,34.5,21.0,82.4,269.0,5.8,1009.7,VDP
2023-05-26,29.5,26.1,34.8,30.7,74.7,71.0,12.1,1008.9,RIO
2023-05-27,28.5,25.8,35.0,11.5,67.4,339.0,8.9,1006.4,MAM
2023-05-28,29.5,25.9,35.8,0.6,63.9,268.0,9.7,1007.9,BALLE
2023-05-29,28.2,25.2,34.3,15.8,65.7,196.0,9.9,1009.3,JOBO
2023-05-30,28.5,25.9,34.0,5.7,82.4,289.0,24.3,1010.0,BAQ
2023-05-31,28.9,25.6,35.6,25.7,79.8,134.0,9.1,1005.3,CTG
2023-06-01,29.9,25.8,34.9,19.9,74.9,213.0,17.9,1011.2,STM
2023-06-02,30.1,25.7,33.9,2.3,76.3,211.0,23.8,1011.5,SIN
2023-06-03,28.6,24.8,33.7,22.6,76.2,66.0,10.0,1010.0,MTR
2023-06-04,30.1,24.2,34.9,25.2,71.0,60.0,19.8,1008.0,VDP
2023-06-05,28.2,25.9,34.7,7.9,79.6,174.0,18.6,1004.8,RIO
2023-06-06,29.2,24.7,33.4,5.3,74.0,84.0,12.9,1010.7,MAM
2023-06-07,28.1,25.6,34.9,0.0,82.3,10.0,23.6,1006.4,BALLE
2023-06-08,29.7,24.1,33.4,18.3,69.9,281.0,19.9,1009.7,JOBO
2023-06-09,28.4,25.5,34.5,4.1,59.6,94.0,9.5,1011.2,BAQ
2023-06-10,30.3,25.3,35.6,14.7,71.6,70.0,22.0,1007.0,CTG
2023-06-11,30.2,25.6,33.1,5.8,78.0,10.0,9.8,1010.0,STM
2023-06-12,29.4,24.5,34.8,1.0,58.8,226.0,19.3,1007.2,SIN
2023-06-13,28.3,25.1,34.4,33.2,68.3,201.0,13.7,1005.5,MTR
2023-06-14,30.3,25.4,33.9,0.4,77.9,53.0,6.4,1009.3,VDP
2023-06-15,28.0,25.3,33.8,0.5,80.3,204.0,8.8,1009.7,RIO
2023-06-16,29.4,24.2,33.6,24.0,60.2,281.0,24.2,1011.7,MAM
2023-06-17,27.4,24.5,34.2,4.8,81.7,253.0,15.6,1010.4,BALLE
2023-06-18,29.7,23.6,33.6,0.9,66.8,183.0,21.5,1011.5,JOBO
2023-06-19,28.1,25.1,34.9,17.8,58.7,217.0,22.7,1009.3,BAQ
2023-06-20,29.1,23.9,32.5,17.9,72.1,155.0,20.3,1011.7,CTG
2023-06-21,28.3,23.9,33.8,4.7,79.1,167.0,12.4,1004.4,STM
2023-06-22,28.1,24.1,33.3,11.1,68.0,288.0,21.8,1011.0,SIN
2023-06-23,27.5,25.2,32.8,8.7,72.1,131.0,23.5,1011.5,MTR
2023-06-24,29.4,24.1,32.4,13.7,73.6,68.0,21.4,1009.1,VDP
2023-06-25,29.5,23.9,33.5,0.6,71.9,111.0,12.4,1009.5,RIO
2023-06-26,29.1,24.7,34.4,4.7,64.9,71.0,21.3,1009.4,MAM
2023-06-27,28.9,24.2,34.2,11.0,59.1,136.0,10.6,1005.6,BALLE
2023-06-28,28.2,23.3,31.9,7.6,60.6,251.0,7.3,1010.2,JOBO
2023-06-29,27.5,24.2,31.7,12.0,70.1,137.0,21.1,1010.1,BAQ
2023-06-30,27.4,23.1,32.1,13.8,69.0,321.0,11.4,1004.7,CTG
2023-07-01,27.1,23.0,32.3,0.3,65.3,149.0,7.0,1006.0,STM
2023-07-02,26.6,23.7,32.7,0.8,81.9,184.0,17.5,1006.6,SIN
2023-07-03,29.4,24.3,33.3,5.7,76.9,215.0,20.8,1005.5,MTR
2023-07-04,29.2,24.5,33.7,0.2,79.4,239.0,22.1,1009.9,VDP
2023-07-05,26.7,23.9,31.4,4.5,58.2,225.0,9.1,1005.5,RIO
2023-07-06,28.7,23.8,31.7,1.3,67.4,283.0,16.2,1005.6,MAM
2023-07-07,27.4,23.7,33.1,10.0,67.8,198.0,18.5,1004.1,BALLE
2023-07-08,26.7,23.9,33.0,0.3,61.2,143.0,24.6,1005.5,JOBO
2023-07-09,27.0,23.3,31.1,22.0,80.2,286.0,13.5,1006.7,BAQ
2023-07-10,27.6,23.7,32.9,1.6,77.1,11.0,20.0,1007.6,CTG
2023-07-11,27.4,22.9,31.3,16.5,75.7,43.0,6.0,1009.8,STM
2023-07-12,27.3,23.0,33.1,2.9,66.5,302.0,22.8,1009.3,SIN
2023-07-13,28.3,22.8,31.3,17.8,68.7,49.0,21.7,1005.5,MTR
2023-07-14,26.8,24.3,31.4,9.0,68.9,328.0,14.1,1005.8,VDP
2023-07-15,27.5,22.8,33.7,1.2,75.2,81.0,14.5,1008.1,RIO
2023-07-16,26.6,23.4,32.3,5.3,77.6,228.0,6.4,1006.6,MAM
2023-07-17,25.9,23.9,30.8,0.1,70.2,128.0,17.7,1007.3,BALLE
2023-07-18,27.8,22.6,33.5,21.0,73.6,82.0,18.2,1010.0,JOBO
2023-07-19,26.8,22.9,32.5,21.9,73.6,308.0,18.8,1004.3,BAQ
2023-07-20,27.2,23.2,33.4,13.2,70.2,221.0,17.4,1009.1,CTG
2023-07-21,28.4,23.3,32.7,3.1,69.9,274.0,12.6,1005.7,STM
2023-07-22,26.2,24.1,32.9,19.8,70.5,340.0,7.2,1006.9,SIN
2023-07-23,26.0,22.6,32.2,8.0,66.2,158.0,19.4,1004.9,MTR
2023-07-24,27.5,24.2,31.6,8.9,71.0,197.0,5.4,1005.0,VDP
2023-07-25,25.5,23.7,32.0,4.2,70.2,47.0,9.2,1011.4,RIO
2023-07-26,25.9,23.7,32.8,2.5,72.9,99.0,19.9,1009.2,MAM
2023-07-27,27.2,22.6,32.0,16.6,75.7,243.0,21.4,1007.7,BALLE
2023-07-28,27.0,22.6,31.7,2.1,62.6,340.0,19.7,1004.6,JOBO
2023-07-29,27.3,22.4,31.3,13.4,61.1,353.0,24.4,1008.6,BAQ
2023-07-30,27.1,23.7,32.0,24.0,58.1,22.0,8.8,1009.3,CTG
2023-07-31,27.8,23.4,30.9,10.0,59.0,282.0,17.1,1010.4,STM
2023-08-01,25.7,22.9,33.0,4.5,65.0,316.0,8.0,1004.8,SIN
2023-08-02,27.2,23.7,31.4,3.5,69.7,84.0,11.1,1005.4,MTR
2023-08-03,25.9,23.5,32.2,16.2,60.4,153.0,13.4,1010.4,VDP
2023-08-04,26.6,22.9,30.4,6.8,69.9,18.0,24.0,1007.7,RIO
2023-08-05,27.1,22.6,32.6,23.5,67.0,116.0,15.4,1008.0,MAM
2023-08-06,25.6,21.9,30.8,22.8,77.4,23.0,23.9,1005.7,BALLE
2023-08-07,26.9,23.5,30.9,5.0,68.9,278.0,8.9,1009.4,JOBO
2023-08-08,26.0,22.9,30.8,22.9,72.1,326.0,19.3,1010.3,BAQ
2023-08-09,27.6,23.0,31.7,18.9,80.8,43.0,9.6,1007.7,CTG
2023-08-10,25.5,22.7,31.2,0.9,65.8,187.0,18.6,1008.2,STM
2023-08-11,25.2,22.9,31.0,7.0,66.4,5.0,22.3,1008.5,SIN
2023-08-12,25.8,21.9,30.1,2.2,76.5,77.0,22.5,1004.8,MTR
2023-08-13,25.4,23.1,29.9,25.0,68.4,16.0,16.6,1008.5,VDP
2023-08-14,26.1,23.4,31.9,29.0,74.8,163.0,11.1,1010.9,RIO
2023-08-15,26.9,22.7,32.2,3.8,71.5,142.0,7.0,1011.2,MAM
2023-08-16,25.9,22.6,31.6,23.3,67.5,136.0,18.8,1005.0,BALLE
2023-08-17,24.6,21.9,30.5,0.9,58.7,60.0,11.3,1011.9,JOBO
2023-08-18,27.0,23.1,31.9,25.2,58.0,283.0,8.8,1009.0,BAQ
2023-08-19,27.1,23.1,29.7,23.0,59.0,207.0,13.2,1004.2,CTG
2023-08-20,26.5,23.1,32.2,0.5,61.6,101.0,11.2,1007.9,STM
2023-08-21,27.0,21.7,31.1,3.6,61.2,42.0,6.7,1012.0,SIN
2023-08-22,24.2,22.6,30.6,13.1,77.3,23.0,10.3,1006.2,MTR
2023-08-23,24.4,22.4,30.0,2.3,77.3,352.0,10.8,1010.0,VDP
2023-08-24,26.4,22.1,30.6,27.7,70.0,292.0,16.7,1005.7,RIO
2023-08-25,24.4,22.8,31.2,7.0,75.7,149.0,24.7,1009.3,MAM
2023-08-26,25.4,21.7,30.9,3.0,67.7,90.0,17.3,1008.8,BALLE
2023-08-27,25.8,22.6,30.2,11.8,79.3,62.0,22.7,1005.7,JOBO
2023-08-28,24.3,23.3,31.0,23.2,57.8,256.0,5.8,1006.6,BAQ
2023-08-29,26.3,23.0,31.4,35.1,82.3,158.0,24.5,1008.8,CTG
2023-08-30,24.1,22.6,29.0,7.0,66.5,166.0,20.1,1011.7,STM
2023-08-31,26.8,22.9,31.0,12.7,81.6,145.0,11.4,1010.7,SIN
2023-09-01,26.0,22.4,29.1,21.6,63.0,94.0,16.9,1007.5,MTR
2023-09-02,24.0,22.2,31.6,13.0,77.2,139.0,5.0,1011.3,VDP
2023-09-03,26.2,23.0,29.2,1.9,65.9,8.0,8.6,1008.1,RIO
2023-09-04,24.1,21.9,31.5,3.4,59.0,184.0,5.6,1004.1,MAM
2023-09-05,26.8,22.1,30.3,13.1,69.9,16.0,11.1,1010.2,BALLE
2023-09-06,25.5,22.5,30.3,1.9,64.1,295.0,20.2,1005.8,JOBO
2023-09-07,24.0,21.6,31.4,7.6,63.0,322.0,17.5,1010.4,BAQ
2023-09-08,26.0,22.9,30.7,12.7,76.5,44.0,9.7,1009.6,CTG
2023-09-09,23.8,23.1,31.3,34.3,70.2,126.0,17.5,1004.7,STM
2023-09-10,26.1,21.2,31.7,13.2,75.3,3.0,10.9,1011.1,SIN
2023-09-11,26.2,22.1,31.0,19.8,81.4,106.0,23.6,1009.7,MTR
2023-09-12,25.5,22.9,29.8,20.2,62.9,163.0,8.7,1004.8,VDP
2023-09-13,25.0,22.8,31.5,14.9,80.1,153.0,8.2,1004.2,RIO
2023-09-14,26.6,22.3,29.2,13.5,79.4,324.0,23.7,1004.6,MAM
2023-09-15,25.8,21.5,29.8,2.9,66.3,10.0,22.3,1006.2,BALLE
2023-09-16,24.6,23.0,30.1,37.2,72.9,266.0,13.8,1006.9,JOBO
2023-09-17,25.6,21.9,30.7,10.9,79.3,308.0,18.3,1006.1,BAQ
2023-09-18,26.5,22.1,31.5,14.9,66.5,193.0,24.6,1004.3,CTG
2023-09-19,26.2,21.8,29.5,0.3,58.2,252.0,10.6,1009.9,STM
2023-09-20,23.7,21.8,29.3,8.9,65.4,277.0,14.0,1006.9,SIN
2023-09-21,26.5,21.9,30.9,2.4,61.1,120.0,16.4,1005.6,MTR
2023-09-22,23.8,22.8,30.4,3.8,61.4,196.0,22.6,1005.5,VDP
2023-09-23,25.4,22.0,30.3,1.4,60.9,316.0,11.6,1005.5,RIO
2023-09-24,24.4,21.4,31.0,16.4,76.0,188.0,9.1,1006.2,MAM
2023-09-25,24.0,22.5,29.1,8.0,69.4,149.0,16.7,1005.8,BALLE
2023-09-26,25.4,21.2,29.4,10.5,68.7,247.0,19.2,1007.4,JOBO
2023-09-27,25.1,21.3,28.7,19.4,61.1,97.0,21.8,1009.2,BAQ
2023-09-28,24.5,22.5,29.9,12.4,57.7,122.0,18.5,1009.3,CTG
2023-09-29,25.1,21.2,28.5,3.5,60.1,281.0,5.7,1008.3,STM
2023-09-30,25.6,22.5,29.1,20.6,81.4,67.0,9.1,1009.0,SIN
2023-10-01,23.6,22.3,30.3,17.7,82.2,247.0,6.8,1005.1,MTR
2023-10-02,24.0,21.6,31.1,25.2,77.1,62.0,18.7,1010.0,VDP
2023-10-03,23.9,22.6,30.4,2.1,77.4,140.0,24.3,1006.4,RIO
2023-10-04,23.5,21.5,30.4,0.5,71.7,186.0,22.7,1009.3,MAM
2023-10-05,26.0,21.7,30.6,2.1,77.4,45.0,11.0,1007.6,BALLE
2023-10-06,24.6,23.0,28.7,6.0,70.3,297.0,19.6,1004.6,JOBO
2023-10-07,24.4,21.6,30.8,18.0,67.5,245.0,10.6,1005.6,BAQ
2023-10-08,23.8,22.3,30.9,0.0,61.3,92.0,16.9,1010.7,CTG
2023-10-09,24.8,22.7,28.6,15.0,82.5,251.0,20.9,1008.3,STM
2023-10-10,26.3,21.7,29.1,9.1,62.8,222.0,16.1,1004.0,SIN
2023-10-11,25.0,22.2,30.5,0.9,80.1,326.0,13.6,1009.6,MTR
2023-10-12,23.9,21.8,29.5,2.8,81.3,281.0,12.5,1007.3,VDP
2023-10-13,24.5,21.7,31.4,21.6,62.2,261.0,15.2,1009.2,RIO
2023-10-14,24.4,22.3,29.1,0.8,79.7,208.0,15.3,1004.4,MAM
2023-10-15,26.4,21.8,29.6,10.9,77.6,310.0,10.6,1009.7,BALLE
2023-10-16,26.1,22.4,31.5,29.9,62.2,80.0,14.6,1005.9,JOBO
2023-10-17,25.9,22.6,30.8,9.4,78.6,278.0,17.6,1004.2,BAQ
2023-10-18,23.7,22.1,30.4,4.4,63.2,137.0,11.4,1011.9,CTG
2023-10-19,25.5,22.1,29.4,7.6,69.4,28.0,24.9,1009.1,STM
2023-10-20,23.7,23.1,29.4,1.5,58.7,105.0,21.3,1005.0,SIN
2023-10-21,25.4,21.7,28.9,8.7,79.6,96.0,8.4,1007.7,MTR
2023-10-22,26.4,21.5,31.0,15.4,65.8,95.0,15.2,1007.3,VDP
2023-10-23,24.6,21.5,30.4,7.8,66.3,262.0,13.6,1009.5,RIO
2023-10-24,26.5,23.0,30.8,21.3,62.5,246.0,17.7,1011.2,MAM
2023-10-25,24.3,22.0,29.5,5.6,79.2,265.0,11.8,1008.4,BALLE
2023-10-26,25.1,21.6,30.2,21.0,66.9,62.0,17.4,1005.6,JOBO
2023-10-27,24.6,21.9,29.4,3.2,66.3,203.0,15.7,1008.1,BAQ
2023-10-28,25.2,22.7,31.7,7.6,58.4,147.0,15.9,1011.7,CTG
2023-10-29,24.7,22.8,31.3,7.1,67.1,215.0,12.1,1006.1,STM
2023-10-30,23.9,22.2,29.2,2.3,75.4,202.0,11.0,1006.2,SIN
2023-10-31,24.1,22.2,29.2,17.6,65.4,102.0,17.1,1009.5,MTR
2023-11-01,25.7,21.6,30.4,10.3,59.0,177.0,20.8,1011.4,VDP
2023-11-02,24.6,21.6,31.3,23.8,68.5,72.0,17.7,1011.0,RIO
2023-11-03,26.6,23.2,31.6,7.3,67.9,28.0,9.9,1010.0,MAM
2023-11-04,26.6,22.0,31.6,0.5,73.0,149.0,16.7,1009.8,BALLE
2023-11-05,26.3,21.4,30.5,20.6,76.7,224.0,13.9,1006.9,JOBO
2023-11-06,25.9,21.8,31.1,9.6,61.4,138.0,20.2,1005.4,BAQ
2023-11-07,26.7,22.2,30.8,20.7,69.6,178.0,7.9,1009.1,CTG
2023-11-08,24.7,22.1,30.3,23.8,76.5,251.0,6.2,1010.4,STM
2023-11-09,24.7,22.8,31.3,1.8,66.3,205.0,14.6,1010.9,SIN
2023-11-10,26.4,22.6,31.0,3.6,77.6,307.0,5.8,1010.7,MTR
2023-11-11,24.6,22.9,29.3,11.3,60.6,322.0,12.9,1011.6,VDP
2023-11-12,24.4,22.5,30.8,9.3,73.6,303.0,7.0,1009.6,RIO
2023-11-13,26.4,22.7,32.1,3.2,79.3,83.0,15.1,1007.8,MAM
2023-11-14,24.6,22.5,31.4,2.9,72.5,298.0,22.2,1005.0,BALLE
2023-11-15,24.5,22.7,29.8,22.5,74.7,61.0,11.2,1004.2,JOBO
2023-11-16,27.1,22.9,29.6,7.3,61.1,356.0,5.7,1009.2,BAQ
2023-11-17,24.6,22.1,31.1,5.6,72.2,71.0,5.8,1008.8,CTG
2023-11-18,25.1,21.8,31.2,8.6,81.5,228.0,13.8,1011.0,STM
2023-11-19,25.6,21.9,30.9,5.0,70.0,12.0,17.5,1008.1,SIN
2023-11-20,26.5,22.8,31.8,5.4,74.1,332.0,8.6,1006.7,MTR
2023-11-21,27.0,22.0,30.3,1.9,67.2,305.0,19.4,1010.8,VDP
2023-11-22,25.9,22.6,30.3,23.7,63.3,357.0,22.0,1010.1,RIO
2023-11-23,24.8,22.0,29.9,0.0,73.4,194.0,8.2,1010.0,MAM
