fuente,fecha_despacho,dia_semana,remitente,id_unidad,interrumpido,reenrutado,nodo_entrada,ciudad_entrada,franja_horaria,desbalance_entrada,marca_desbalance_entrada,tipo_desbalance_entrada,nodo_salida,ciudad_salida,desbalance_salida,tipo_desbalance_salida,duracion_transito,tipo_tramo,desbalance_operacional,desbalance_clima,desbalance_sistema,desbalance_integridad,desbalance_aguas_arriba
gas_interrupted_4,2023-04-24,2,Gases del Caribe,CE1002,false,true,JOBO,"Sahagún, COR",Mañana,64,true,,CTG,"Cartagena, BOL",37,,402,troncal norte,16,0,21,5,5
gas_interrupted_4,2023-04-25,3,Gases de la Guajira,CE4534,true,false,JOBO,"Sahagún, COR",Madrugada,13,true,,SIN,"Sincelejo, SUC",25,,240,Regional Sabanas,8,3,5,0,1
gas_interrupted_4,2023-04-26,4,Gases del Caribe,CE0817,false,false,JOBO,"Sahagún, COR",Tarde,34,true,,STM,"Santa Marta, MAG",68,,616,Regional Sabanas,14,8,1,4,30
gas_interrupted_4,2023-04-27,5,Gases del Caribe,CE1727,true,false,BALLE,"Manaure, LAG",Tarde,5,true,,MTR,"Montería, COR",55,,173,Troncal principal,1,28,8,1,13
gas_interrupted_4,2023-04-28,6,Gases del Caribe,CE3651,true,false,BALLE,"Manaure, LAG",Mañana,46,true,,STM,"Santa Marta, MAG",80,,359,Ramal industrial,19,28,5,4,8
gas_interrupted_4,2023-04-29,7,Gases del Caribe,CE0878,false,false,BALLE,"Manaure, LAG",Madrugada,3,true,,RIO,"Riohacha, LAG",21,,617,Regional Sabanas,8,0,6,1,4
gas_interrupted_4,2023-04-30,1,Gases de la Guajira,CE5795,false,false,JOBO,"Sahagún, COR",Madrugada,57,true,,VDP,"Valledupar, CES",31,,148,RAMAL urbano,3,0,5,4,14
gas_interrupted_5,2023-05-01,2,Surtigas,CE1,true,true,JOBO,"Sahagún, COR",Mañana,26,true,,STM,"Santa Marta, MAG",6,,138,Ramal industrial,2,0,1,5,0
gas_interrupted_5,2023-05-02,3,Gasnacer,CE1843,true,false,BALLE,"Manaure, LAG",Tarde,-9,false,,RIO,"Riohacha, LAG",12,,164,RAMAL urbano,7,2,0,1,0
gas_interrupted_5,2023-05-03,4,Surtigas,CE4572,true,false,JOBO,"Sahagún, COR",Noche,57,true,,CTG,"Cartagena, BOL",24,,462,ductos varios,9,1,11,3,1
gas_interrupted_5,2023-05-04,5,Efigas,CE5330,true,false,JOBO,"Sahagún, COR",Mañana,-6,false,,SIN,"Sincelejo, SUC",47,,402,Regional Sabanas,0,11,8,9,12
gas_interrupted_5,2023-05-05,6,Gases de la Guajira,CE6447,false,true,BALLE,"Manaure, LAG",Mañana,5,true,,STM,"Santa Marta, MAG",79,,484,Ramal industrial,0,27,14,23,20
gas_interrupted_5,2023-05-06,7,Gases del Caribe,CE2254,false,false,BALLE,"Manaure, LAG",Noche,34,true,,RIO,"Riohacha, LAG",57,,482,regional sur,0,8,22,0,13
gas_interrupted_5,2023-05-07,1,Efigas,CE0258,false,false,BALLE,"Manaure, LAG",Noche,27,true,,RIO,"Riohacha, LAG",76,,187,Troncal principal,9,12,36,10,3
gas_interrupted_5,2023-05-08,2,Gases de la Guajira,CE4303,true,true,JOBO,"Sahagún, COR",Tarde,62,true,,CTG,"Cartagena, BOL",29,,374,troncal norte,0,2,27,3,8
gas_interrupted_5,2023-05-09,3,Gases de la Guajira,CE4637,false,false,BALLE,"Manaure, LAG",Noche,58,true,,SIN,"Sincelejo, SUC",80,,564,Troncal principal,33,19,7,2,8
gas_interrupted_5,2023-05-10,4,Surtigas,CE4050,false,false,BALLE,"Manaure, LAG",Mañana,41,true,,MTR,"Montería, COR",51,,215,troncal norte,2,16,23,5,3
gas_interrupted_5,2023-05-11,5,Gasnacer,CE1262,false,false,JOBO,"Sahagún, COR",Mañana,40,true,,BAQ,"Barranquilla, ATL",67,,61,ductos varios,13,12,8,7,21
gas_interrupted_5,2023-05-12,6,Efigas,CE7716,true,true,JOBO,"Sahagún, COR",Noche,3,true,,MTR,"Montería, COR",53,,611,Ramal industrial,9,20,30,9,5
gas_interrupted_5,2023-05-13,7,Efigas,CE9630,true,false,BALLE,"Manaure, LAG",Madrugada,11,true,,SIN,"Sincelejo, SUC",39,,559,RAMAL urbano,9,17,2,1,7
gas_interrupted_5,2023-05-14,1,Gases de la Guajira,CE5874,true,true,BALLE,"Manaure, LAG",Madrugada,21,true,,VDP,"Valledupar, CES",57,,158,Ramal industrial,0,4,17,17,23
gas_interrupted_5,2023-05-15,2,Gases de la Guajira,CE7280,true,false,BALLE,"Manaure, LAG",Madrugada,-2,false,,VDP,"Valledupar, CES",46,,561,Ramal industrial,2,0,3,21,11
gas_interrupted_5,2023-05-16,3,Gasnacer,CE3132,true,false,JOBO,"Sahagún, COR",Mañana,33,true,,VDP,"Valledupar, CES",92,,345,Ramal industrial,22,10,0,35,3
gas_interrupted_5,2023-05-17,4,Gasnacer,CE0870,true,false,JOBO,"Sahagún, COR",Madrugada,-2,false,,SIN,"Sincelejo, SUC",24,,486,Troncal principal,2,0,14,9,7
gas_interrupted_5,2023-05-18,5,Efigas,CE1443,true,false,JOBO,"Sahagún, COR",Madrugada,41,true,,CTG,"Cartagena, BOL",82,,260,regional sur,3,21,15,10,10
gas_interrupted_5,2023-05-19,6,Efigas,CE1479,true,false,BALLE,"Manaure, LAG",Madrugada,-8,false,,SIN,"Sincelejo, SUC",84,,412,Ramal industrial,12,2,2,25,23
gas_interrupted_5,2023-05-20,7,Gases de la Guajira,CE7671,true,false,JOBO,"Sahagún, COR",Madrugada,51,true,,MAM,"Cartagena, BOL",45,,98,Troncal principal,8,3,9,11,7
gas_interrupted_5,2023-05-21,1,Gases del Caribe,CE5198,true,false,BALLE,"Manaure, LAG",Noche,58,true,,MTR,"Montería, COR",58,,155,troncal norte,11,5,10,12,1
gas_interrupted_5,2023-05-22,2,Gases del Caribe,CE2135,true,false,JOBO,"Sahagún, COR",Mañana,28,true,,SIN,"Sincelejo, SUC",74,,303,regional sur,1,31,16,18,13
gas_interrupted_5,2023-05-23,3,Surtigas,CE5591,false,false,JOBO,"Sahagún, COR",Tarde,10,true,,MTR,"Montería, COR",12,,638,RAMAL urbano,2,3,3,0,1
gas_interrupted_5,2023-05-24,4,Gases de la Guajira,CE9428,true,false,JOBO,"Sahagún, COR",Tarde,55,true,,BAQ,"Barranquilla, ATL",58,,481,Troncal principal,0,20,7,27,2
gas_interrupted_5,2023-05-25,5,Surtigas,CE9457,true,false,BALLE,"Manaure, LAG",Mañana,42,true,,RIO,"Riohacha, LAG",35,,470,RAMAL urbano,2,0,17,23,4
gas_interrupted_5,2023-05-26,6,Efigas,CE3435,true,false,JOBO,"Sahagún, COR",Tarde,7,true,,MAM,"Cartagena, BOL",28,,645,Regional Sabanas,10,7,1,2,0
gas_interrupted_5,2023-05-27,7,Efigas,CE4272,true,true,JOBO,"Sahagún, COR",Madrugada,36,true,,VDP,"Valledupar, CES",39,,581,Ramal industrial,9,0,2,19,1
gas_interrupted_5,2023-05-28,1,Surtigas,CE1124,true,false,JOBO,"Sahagún, COR",Madrugada,4,true,,CTG,"Cartagena, BOL",40,,90,regional sur,2,0,36,2,16
gas_interrupted_5,2023-05-29,2,Gases del Caribe,CE0660,false,false,BALLE,"Manaure, LAG",Madrugada,28,true,,BAQ,"Barranquilla, ATL",55,,235,troncal norte,1,11,22,5,19
gas_interrupted_5,2023-05-30,3,Gases de la Guajira,CE7083,true,true,BALLE,"Manaure, LAG",Madrugada,11,true,,STM,"Santa Marta, MAG",65,,365,troncal norte,1,14,22,12,0
gas_interrupted_5,2023-05-31,4,Gases del Caribe,CE4408,true,false,JOBO,"Sahagún, COR",Madrugada,59,true,,MTR,"Montería, COR",43,,427,troncal norte,5,9,2,1,23
gas_interrupted_6,2023-06-01,5,Gases del Caribe,CE6437,false,false,JOBO,"Sahagún, COR",Mañana,28,true,,BAQ,"Barranquilla, ATL",54,,103,Regional Sabanas,0,13,2,17,11
gas_interrupted_6,2023-06-02,6,Gases del Caribe,CE1290,true,false,BALLE,"Manaure, LAG",Tarde,12,true,,BAQ,"Barranquilla, ATL",31,,155,Troncal principal,7,16,2,13,3
gas_interrupted_6,2023-06-03,7,Gases de la Guajira,CE1,false,false,BALLE,"Manaure, LAG",Madrugada,-9,false,,MTR,"Montería, COR",60,,171,RAMAL urbano,1,9,24,2,5
gas_interrupted_6,2023-06-04,1,Surtigas,CE9964,true,false,JOBO,"Sahagún, COR",Tarde,-12,false,,RIO,"Riohacha, LAG",16,,113,Ramal industrial,1,3,0,5,2
gas_interrupted_6,2023-06-05,2,Efigas,CE1244,false,true,BALLE,"Manaure, LAG",Mañana,-6,false,,MTR,"Montería, COR",56,,653,ductos varios,14,7,11,24,0
gas_interrupted_6,2023-06-06,3,Gases del Caribe,CE1,true,false,JOBO,"Sahagún, COR",Tarde,36,true,,MTR,"Montería, COR",40,,465,Troncal principal,3,2,4,5,23
gas_interrupted_6,2023-06-07,4,Efigas,CE8876,true,false,JOBO,"Sahagún, COR",Noche,2,true,,MAM,"Cartagena, BOL",30,,414,ductos varios,2,11,1,1,14
gas_interrupted_6,2023-06-08,5,Gasnacer,CE1920,false,false,BALLE,"Manaure, LAG",Tarde,55,true,,RIO,"Riohacha, LAG",54,,343,Ramal industrial,1,18,19,5,0
gas_interrupted_6,2023-06-09,6,Gasnacer,CE2517,false,false,JOBO,"Sahagún, COR",Noche,21,true,,MTR,"Montería, COR",61,,400,Ramal industrial,3,17,10,2,9
gas_interrupted_6,2023-06-10,7,Efigas,CE8733,true,false,JOBO,"Sahagún, COR",Noche,64,true,,CTG,"Cartagena, BOL",54,,114,RAMAL urbano,0,6,2,17,12
gas_interrupted_6,2023-06-11,1,Efigas,CE8419,true,true,BALLE,"Manaure, LAG",Madrugada,12,true,,RIO,"Riohacha, LAG",28,,332,ductos varios,0,3,1,6,24
gas_interrupted_6,2023-06-12,2,Gases del Caribe,CE1147,false,true,BALLE,"Manaure, LAG",Tarde,47,true,,BAQ,"Barranquilla, ATL",25,,476,troncal norte,5,2,19,0,2
gas_interrupted_6,2023-06-13,3,Surtigas,CE6348,false,false,BALLE,"Manaure, LAG",Tarde,30,true,,CTG,"Cartagena, BOL",57,,594,ductos varios,4,0,26,8,3
gas_interrupted_6,2023-06-14,4,Efigas,CE2552,true,false,BALLE,"Manaure, LAG",Mañana,36,true,,SIN,"Sincelejo, SUC",43,,88,Ramal industrial,11,2,7,26,3
gas_interrupted_6,2023-06-15,5,Surtigas,CE5423,true,true,BALLE,"Manaure, LAG",Tarde,33,true,,RIO,"Riohacha, LAG",25,,569,ductos varios,6,2,7,3,3
gas_interrupted_6,2023-06-16,6,Gasnacer,CE4888,true,true,BALLE,"Manaure, LAG",Mañana,27,true,,SIN,"Sincelejo, SUC",14,,252,ductos varios,4,2,1,0,4
gas_interrupted_6,2023-06-17,7,Gasnacer,CE5504,true,false,JOBO,"Sahagún, COR",Tarde,34,true,,MAM,"Cartagena, BOL",93,,316,regional sur,0,6,28,0,32
gas_interrupted_6,2023-06-18,1,Gases del Caribe,CE2923,false,false,JOBO,"Sahagún, COR",Mañana,56,true,,RIO,"Riohacha, LAG",73,,636,Ramal industrial,31,0,14,1,13
gas_interrupted_6,2023-06-19,2,Gasnacer,CE6572,true,true,BALLE,"Manaure, LAG",Noche,36,true,,STM,"Santa Marta, MAG",55,,620,ductos varios,21,0,7,12,0
gas_interrupted_6,2023-06-20,3,Gases de la Guajira,CE9802,false,false,BALLE,"Manaure, LAG",Madrugada,-15,false,,STM,"Santa Marta, MAG",97,,467,RAMAL urbano,7,6,21,36,19
gas_interrupted_6,2023-06-21,4,Gases de la Guajira,CE8716,true,false,JOBO,"Sahagún, COR",Tarde,51,true,,MTR,"Montería, COR",92,,71,Ramal industrial,9,21,24,10,0
gas_interrupted_6,2023-06-22,5,Gases de la Guajira,CE1849,false,false,JOBO,"Sahagún, COR",Mañana,27,true,,CTG,"Cartagena, BOL",63,,347,RAMAL urbano,1,29,12,1,1
gas_interrupted_6,2023-06-23,6,Surtigas,CE7099,false,false,JOBO,"Sahagún, COR",Tarde,52,true,,VDP,"Valledupar, CES",31,,314,regional sur,2,0,6,25,2
gas_interrupted_6,2023-06-24,7,Gasnacer,CE8486,false,false,JOBO,"Sahagún, COR",Madrugada,-5,false,,RIO,"Riohacha, LAG",38,,332,Ramal industrial,19,1,22,1,8
gas_interrupted_6,2023-06-25,1,Gases del Caribe,CE2670,true,true,JOBO,"Sahagún, COR",Madrugada,12,true,,STM,"Santa Marta, MAG",36,,194,Regional Sabanas,4,17,16,0,6
gas_interrupted_6,2023-06-26,2,Gases de la Guajira,CE9440,false,true,JOBO,"Sahagún, COR",Madrugada,62,true,,STM,"Santa Marta, MAG",115,,186,Ramal industrial,22,27,34,5,5
gas_interrupted_6,2023-06-27,3,Gasnacer,CE9376,true,true,JOBO,"Sahagún, COR",Noche,32,true,,STM,"Santa Marta, MAG",71,,637,ductos varios,12,8,13,2,16
gas_interrupted_6,2023-06-28,4,Gasnacer,CE5616,true,false,JOBO,"Sahagún, COR",Madrugada,53,true,,CTG,"Cartagena, BOL",48,,503,regional sur,4,3,3,0,31
gas_interrupted_6,2023-06-29,5,Efigas,CE4896,true,false,BALLE,"Manaure, LAG",Madrugada,50,true,,STM,"Santa Marta, MAG",55,,458,Troncal principal,3,24,17,19,2
gas_interrupted_6,2023-06-30,6,Surtigas,CE9137,true,false,JOBO,"Sahagún, COR",Mañana,-7,false,,VDP,"Valledupar, CES",51,,280,Regional Sabanas,3,4,9,9,20
gas_interrupted_7,2023-07-01,7,Efigas,CE4522,true,false,BALLE,"Manaure, LAG",Noche,48,true,,MTR,"Montería, COR",42,,249,RAMAL urbano,0,0,9,31,2
gas_interrupted_7,2023-07-02,1,Gases de la Guajira,CE2779,true,false,BALLE,"Manaure, LAG",Tarde,18,true,,BAQ,"Barranquilla, ATL",39,,154,Ramal industrial,0,5,4,1,16
gas_interrupted_7,2023-07-03,2,Gases del Caribe,CE1242,true,false,JOBO,"Sahagún, COR",Madrugada,5,true,,STM,"Santa Marta, MAG",45,,310,RAMAL urbano,33,4,9,6,5
gas_interrupted_7,2023-07-04,3,Efigas,CE4743,false,true,JOBO,"Sahagún, COR",Noche,42,true,,CTG,"Cartagena, BOL",42,,243,Troncal principal,21,4,7,0,2
gas_interrupted_7,2023-07-05,4,Gases de la Guajira,CE2524,false,false,JOBO,"Sahagún, COR",Tarde,12,true,,MAM,"Cartagena, BOL",43,,325,RAMAL urbano,0,2,17,13,0
gas_interrupted_7,2023-07-06,5,Gasnacer,CE5376,true,true,JOBO,"Sahagún, COR",Mañana,10,true,,VDP,"Valledupar, CES",14,,460,Ramal industrial,0,11,4,0,2
gas_interrupted_7,2023-07-07,6,Efigas,CE6329,true,false,BALLE,"Manaure, LAG",Mañana,-2,false,,BAQ,"Barranquilla, ATL",43,,489,RAMAL urbano,19,5,12,16,0
gas_interrupted_7,2023-07-08,7,Gasnacer,CE5868,false,false,JOBO,"Sahagún, COR",Noche,-6,false,,SIN,"Sincelejo, SUC",55,,572,ductos varios,5,1,22,2,7
gas_interrupted_7,2023-07-09,1,Efigas,CE7961,true,false,JOBO,"Sahagún, COR",Madrugada,63,true,,VDP,"Valledupar, CES",47,,411,RAMAL urbano,16,8,1,20,2
gas_interrupted_7,2023-07-10,2,Surtigas,CE0179,true,true,JOBO,"Sahagún, COR",Madrugada,64,true,,STM,"Santa Marta, MAG",53,,431,Regional Sabanas,0,18,12,4,6
gas_interrupted_7,2023-07-11,3,Gases de la Guajira,CE9012,true,false,BALLE,"Manaure, LAG",Noche,2,true,,STM,"Santa Marta, MAG",70,,540,Ramal industrial,0,26,16,2,10
gas_interrupted_7,2023-07-12,4,Gasnacer,CE3776,true,true,BALLE,"Manaure, LAG",Mañana,11,true,,CTG,"Cartagena, BOL",58,,74,Ramal industrial,3,0,34,17,7
gas_interrupted_7,2023-07-13,5,Gases del Caribe,CE7526,true,true,BALLE,"Manaure, LAG",Tarde,-9,false,,MTR,"Montería, COR",37,,540,Ramal industrial,9,12,12,10,0
gas_interrupted_7,2023-07-14,6,Surtigas,CE6376,true,true,JOBO,"Sahagún, COR",Tarde,11,true,,MAM,"Cartagena, BOL",29,,630,ductos varios,9,0,2,11,1
gas_interrupted_7,2023-07-15,7,Gasnacer,CE0483,false,false,BALLE,"Manaure, LAG",Tarde,4,true,,SIN,"Sincelejo, SUC",60,,619,Ramal industrial,1,17,8,24,3
gas_interrupted_7,2023-07-16,1,Efigas,CE7014,false,true,JOBO,"Sahagún, COR",Noche,63,true,,CTG,"Cartagena, BOL",53,,582,Ramal industrial,6,11,6,8,22
gas_interrupted_7,2023-07-17,2,Gasnacer,CE2033,true,false,JOBO,"Sahagún, COR",Noche,29,true,,RIO,"Riohacha, LAG",43,,512,regional sur,0,0,22,1,6
gas_interrupted_7,2023-07-18,3,Surtigas,CE8975,false,false,BALLE,"Manaure, LAG",Mañana,13,true,,SIN,"Sincelejo, SUC",90,,70,troncal norte,4,8,4,19,29
gas_interrupted_7,2023-07-19,4,Surtigas,CE6019,true,false,BALLE,"Manaure, LAG",Madrugada,58,true,,VDP,"Valledupar, CES",11,,366,Troncal principal,1,3,2,7,0
gas_interrupted_7,2023-07-20,5,Efigas,CE1645,true,true,JOBO,"Sahagún, COR",Madrugada,52,true,,VDP,"Valledupar, CES",44,,159,Regional Sabanas,12,2,8,0,9
gas_interrupted_7,2023-07-21,6,Gasnacer,CE1582,true,true,JOBO,"Sahagún, COR",Noche,15,true,,RIO,"Riohacha, LAG",44,,162,Troncal principal,5,0,31,6,19
gas_interrupted_7,2023-07-22,7,Gases del Caribe,CE6215,false,false,BALLE,"Manaure, LAG",Mañana,32,true,,STM,"Santa Marta, MAG",80,,201,RAMAL urbano,11,7,23,13,0
gas_interrupted_7,2023-07-23,1,Gases de la Guajira,CE1025,false,false,JOBO,"Sahagún, COR",Tarde,48,true,,STM,"Santa Marta, MAG",56,,77,troncal norte,8,26,17,3,3
gas_interrupted_7,2023-07-24,2,Gases del Caribe,CE2875,true,false,JOBO,"Sahagún, COR",Noche,44,true,,VDP,"Valledupar, CES",39,,573,RAMAL urbano,16,9,11,1,10
gas_interrupted_7,2023-07-25,3,Gasnacer,CE4676,true,false,JOBO,"Sahagún, COR",Mañana,3,true,,MTR,"Montería, COR",27,,657,ductos varios,4,0,5,6,3
gas_interrupted_7,2023-07-26,4,Efigas,CE1267,true,false,BALLE,"Manaure, LAG",Madrugada,17,true,,RIO,"Riohacha, LAG",68,,246,ductos varios,10,3,5,25,4
gas_interrupted_7,2023-07-27,5,Gases de la Guajira,CE4676,true,false,BALLE,"Manaure, LAG",Noche,38,true,,VDP,"Valledupar, CES",91,,267,troncal norte,13,28,22,3,18
gas_interrupted_7,2023-07-28,6,Efigas,CE7589,true,true,JOBO,"Sahagún, COR",Noche,60,true,,BAQ,"Barranquilla, ATL",68,,429,Troncal principal,23,20,13,3,12
gas_interrupted_7,2023-07-29,7,Gasnacer,CE1118,true,false,JOBO,"Sahagún, COR",Noche,2,true,,VDP,"Valledupar, CES",132,,234,troncal norte,16,36,18,21,0
gas_interrupted_7,2023-07-30,1,Efigas,CE1909,false,false,JOBO,"Sahagún, COR",Madrugada,48,true,,MTR,"Montería, COR",33,,349,Regional Sabanas,11,14,5,5,2
gas_interrupted_7,2023-07-31,2,Gasnacer,CE0276,false,true,BALLE,"Manaure, LAG",Madrugada,14,true,,RIO,"Riohacha, LAG",55,,213,Regional Sabanas,5,21,3,7,19
gas_interrupted_8,2023-08-01,3,Gases del Caribe,CE6623,true,false,,"Manaure, LAG",Noche,37,true,,MAM,"Cartagena, BOL",37,,545,regional sur,2,9,9,24,0
gas_interrupted_8,2023-08-02,4,Gasnacer,CE8515,true,false,JOBO,"Sahagún, COR",Tarde,-7,false,,CTG,"Cartagena, BOL",38,,502,Troncal principal,8,11,13,1,4
gas_interrupted_8,2023-08-03,5,Gases del Caribe,CE9654,true,false,JOBO,"Sahagún, COR",Madrugada,1,true,,BAQ,"Barranquilla, ATL",93,,425,RAMAL urbano,34,16,0,12,6
gas_interrupted_8,2023-08-04,6,Gases de la Guajira,CE8543,true,false,BALLE,"Manaure, LAG",Madrugada,-5,false,,MTR,"Montería, COR",67,,443,Regional Sabanas,1,19,22,7,1
gas_interrupted_8,2023-08-05,7,Surtigas,CE4960,false,true,JOBO,"Sahagún, COR",Mañana,-2,false,,MTR,"Montería, COR",102,,81,ductos varios,30,26,14,18,0
gas_interrupted_8,2023-08-06,1,Gases de la Guajira,CE4062,true,true,BALLE,"Manaure, LAG",Noche,26,true,,MAM,"Cartagena, BOL",15,,321,Regional Sabanas,2,4,4,6,4
gas_interrupted_8,2023-08-07,2,Gasnacer,CE0568,true,false,BALLE,"Manaure, LAG",Madrugada,43,true,,SIN,"Sincelejo, SUC",36,,217,Ramal industrial,2,11,3,8,6
gas_interrupted_8,2023-08-08,3,Surtigas,CE6047,true,false,BALLE,"Manaure, LAG",Tarde,51,true,,RIO,"Riohacha, LAG",71,,502,regional sur,1,14,5,25,24
gas_interrupted_8,2023-08-09,4,Efigas,CE4103,false,true,BALLE,"Manaure, LAG",Madrugada,46,true,,MAM,"Cartagena, BOL",36,,463,Ramal industrial,13,7,2,14,1
gas_interrupted_8,2023-08-10,5,Efigas,CE7814,true,false,BALLE,"Manaure, LAG",Tarde,3,true,,MTR,"Montería, COR",31,,550,regional sur,13,13,5,2,2
gas_interrupted_8,2023-08-11,6,Gases de la Guajira,CE3179,false,false,JOBO,"Sahagún, COR",Tarde,56,true,,BAQ,"Barranquilla, ATL",38,,531,RAMAL urbano,0,7,0,22,13
gas_interrupted_8,2023-08-12,7,Surtigas,CE1272,false,false,BALLE,"Manaure, LAG",Mañana,48,true,,STM,"Santa Marta, MAG",92,,335,Ramal industrial,23,22,5,12,5
gas_interrupted_8,2023-08-13,1,Surtigas,CE4626,false,false,JOBO,"Sahagún, COR",Mañana,20,true,,SIN,"Sincelejo, SUC",42,,577,ductos varios,17,0,4,11,17
gas_interrupted_8,2023-08-14,2,Gasnacer,CE1475,true,false,BALLE,"Manaure, LAG",Noche,1,true,,SIN,"Sincelejo, SUC",51,,501,troncal norte,21,5,0,0,13
gas_interrupted_8,2023-08-15,3,Gasnacer,CE8608,true,true,BALLE,"Manaure, LAG",Noche,40,true,,VDP,"Valledupar, CES",38,,624,RAMAL urbano,8,0,16,0,9
gas_interrupted_8,2023-08-16,4,Surtigas,CE3252,false,true,BALLE,"Manaure, LAG",Noche,31,true,,MAM,"Cartagena, BOL",55,,426,Regional Sabanas,2,0,17,17,15
gas_interrupted_8,2023-08-17,5,Gases de la Guajira,CE3554,false,false,BALLE,"Manaure, LAG",Madrugada,18,true,,RIO,"Riohacha, LAG",73,,625,Ramal industrial,9,29,2,1,25
gas_interrupted_8,2023-08-18,6,Gases de la Guajira,CE2313,true,false,JOBO,"Sahagún, COR",Madrugada,23,true,,CTG,"Cartagena, BOL",41,,144,Ramal industrial,0,7,1,9,24
gas_interrupted_8,2023-08-19,7,Gases del Caribe,CE7510,true,true,BALLE,"Manaure, LAG",Noche,3,true,,BAQ,"Barranquilla, ATL",111,,651,regional sur,2,29,3,39,7
gas_interrupted_8,2023-08-20,1,Gases de la Guajira,CE7524,false,false,JOBO,"Sahagún, COR",Mañana,35,true,,MAM,"Cartagena, BOL",47,,278,ductos varios,10,19,4,15,5
gas_interrupted_8,2023-08-21,2,Surtigas,CE4754,true,true,BALLE,"Manaure, LAG",Tarde,-6,false,,MTR,"Montería, COR",49,,582,regional sur,2,11,24,19,2
gas_interrupted_8,2023-08-22,3,Surtigas,CE3533,true,true,JOBO,"Sahagún, COR",Noche,-10,false,,SIN,"Sincelejo, SUC",72,,390,Regional Sabanas,25,17,12,4,7
gas_interrupted_8,2023-08-23,4,Gases de la Guajira,CE4421,true,false,JOBO,"Sahagún, COR",Mañana,18,true,,MTR,"Montería, COR",47,,140,ductos varios,1,16,25,3,0
gas_interrupted_8,2023-08-24,5,Gases del Caribe,CE5926,false,true,JOBO,"Sahagún, COR",Mañana,35,true,,STM,"Santa Marta, MAG",24,,461,Ramal industrial,0,10,3,0,7
gas_interrupted_8,2023-08-25,6,Gases de la Guajira,CE5136,false,false,BALLE,"Manaure, LAG",Noche,46,true,,CTG,"Cartagena, BOL",26,,593,Ramal industrial,8,1,10,3,4
gas_interrupted_8,2023-08-26,7,Gases de la Guajira,CE1217,true,true,BALLE,"Manaure, LAG",Tarde,19,true,,RIO,"Riohacha, LAG",14,,105,Troncal principal,7,0,3,0,1
gas_interrupted_8,2023-08-27,1,Gases de la Guajira,CE1191,true,false,BALLE,"Manaure, LAG",Noche,49,true,,BAQ,"Barranquilla, ATL",55,,485,ductos varios,11,10,17,6,8
gas_interrupted_8,2023-08-28,2,Gasnacer,CE4459,false,false,JOBO,"Sahagún, COR",Madrugada,26,true,,MTR,"Montería, COR",39,,567,ductos varios,5,6,8,18,1
gas_interrupted_8,2023-08-29,3,Surtigas,CE8209,true,false,JOBO,"Sahagún, COR",Madrugada,13,true,,VDP,"Valledupar, CES",14,,597,RAMAL urbano,9,0,5,0,4
gas_interrupted_8,2023-08-30,4,Surtigas,CE6418,false,false,BALLE,"Manaure, LAG",Madrugada,9,true,,BAQ,"Barranquilla, ATL",25,,136,RAMAL urbano,4,0,20,4,0
gas_interrupted_8,2023-08-31,5,Gases del Caribe,CE7635,false,false,JOBO,"Sahagún, COR",Noche,12,true,,SIN,"Sincelejo, SUC",21,,87,Ramal industrial,4,13,0,0,0
gas_interrupted_9,2023-09-01,6,Surtigas,CE7955,true,false,BALLE,"Manaure, LAG",Tarde,0,false,,CTG,"Cartagena, BOL",44,,281,Regional Sabanas,0,1,35,0,18
gas_interrupted_9,2023-09-02,7,Gases del Caribe,CE8899,false,false,BALLE,"Manaure, LAG",Noche,43,true,,MAM,"Cartagena, BOL",22,,562,regional sur,0,9,0,7,1
gas_interrupted_9,2023-09-03,1,Gasnacer,CE6864,true,false,JOBO,"Sahagún, COR",Madrugada,48,true,,CTG,"Cartagena, BOL",22,,107,Ramal industrial,0,15,10,0,1
gas_interrupted_9,2023-09-04,2,Gases de la Guajira,CE9209,false,false,BALLE,"Manaure, LAG",Mañana,39,true,,CTG,"Cartagena, BOL",52,,615,Ramal industrial,7,5,13,16,8
gas_interrupted_9,2023-09-05,3,Efigas,CE1152,false,true,BALLE,"Manaure, LAG",Tarde,45,true,,MTR,"Montería, COR",53,,508,Regional Sabanas,5,12,5,2,32
gas_interrupted_9,2023-09-06,4,Surtigas,CE6895,false,false,JOBO,"Sahagún, COR",Mañana,23,true,,VDP,"Valledupar, CES",51,,81,Troncal principal,5,9,17,2,1
gas_interrupted_9,2023-09-07,5,Gasnacer,CE4727,false,true,BALLE,"Manaure, LAG",Noche,-3,false,,MTR,"Montería, COR",22,,164,Troncal principal,1,6,1,16,0
gas_interrupted_9,2023-09-08,6,Gases de la Guajira,CE7143,true,false,JOBO,"Sahagún, COR",Mañana,60,true,,SIN,"Sincelejo, SUC",51,,242,Troncal principal,3,33,7,2,16
gas_interrupted_9,2023-09-09,7,Efigas,CE8602,true,false,BALLE,"Manaure, LAG",Noche,38,true,,CTG,"Cartagena, BOL",53,,290,ductos varios,9,10,10,0,13
gas_interrupted_9,2023-09-10,1,Gases del Caribe,CE8333,false,false,BALLE,"Manaure, LAG",Noche,6,true,,VDP,"Valledupar, CES",27,,639,RAMAL urbano,3,0,7,14,5
gas_interrupted_9,2023-09-11,2,Efigas,CE5457,false,true,BALLE,"Manaure, LAG",Noche,59,true,,STM,"Santa Marta, MAG",14,,629,Regional Sabanas,0,2,8,3,1
