fuente,fecha_despacho,dia_semana,remitente,id_unidad,nodo_entrada,ciudad_entrada,franja_horaria,desbalance_entrada,marca_desbalance_entrada,tipo_desbalance_entrada,nodo_salida,ciudad_salida,desbalance_salida,tipo_desbalance_salida,duracion_transito,tipo_tramo,desbalance_operacional,desbalance_clima,desbalance_sistema,desbalance_integridad,desbalance_aguas_arriba,fabricante,modelo,antiguedad_unidd
gas_flows_3,2023-03-07,3,Gasnacer,CE8046,JOBO,"Sahagún, COR",Tarde,-8,false,,CTG,"Cartagena, BOL",17,,328,troncal norte,1,8,0,3,1,Caterpillar,Centaur 40,18
gas_flows_3,2023-03-08,4,Gasnacer,CE7128,BALLE,"Manaure, LAG",Madrugada,-6,false,,BAQ,"Barranquilla, ATL",66,,266,Troncal principal,8,28,14,1,4,GE Oil & Gas,C15,13
gas_flows_3,2023-03-09,5,Surtigas,CE1179,JOBO,"Sahagún, COR",Mañana,-12,false,,STM,"Santa Marta, MAG",51,,468,Ramal industrial,1,19,1,23,7,Caterpillar,,21
gas_flows_3,2023-03-10,6,Efigas,CE5691,BALLE,"Manaure, LAG",Tarde,54,true,,RIO,"Riohacha, LAG",55,,205,Troncal principal,18,10,4,12,6,GE Oil & Gas,Mars 100,20
gas_flows_3,2023-03-11,7,Surtigas,CE6191,JOBO,"Sahagún, COR",Tarde,1,true,,MAM,"Cartagena, BOL",45,,471,Troncal principal,6,5,0,20,6,GE Oil & Gas,Centaur 40,4
gas_flows_3,2023-03-12,1,Efigas,CE6908,JOBO,"Sahagún, COR",Noche,54,true,,STM,"Santa Marta, MAG",47,,84,ductos varios,12,13,8,0,7,Caterpillar,Mars 100,16
gas_flows_3,2023-03-13,2,Gasnacer,CE6498,BALLE,"Manaure, LAG",Tarde,16,true,,RIO,"Riohacha, LAG",99,,656,Regional Sabanas,23,25,18,22,4,Caterpillar,C15,0
gas_flows_3,2023-03-14,3,Surtigas,CE3862,BALLE,"Manaure, LAG",Madrugada,4,true,,BAQ,"Barranquilla, ATL",29,,258,troncal norte,2,2,27,0,0,GE Oil & Gas,C15,14
gas_flows_3,2023-03-15,4,Gases del Caribe,CE6721,JOBO,"Sahagún, COR",Madrugada,14,true,,STM,"Santa Marta, MAG",14,,253,regional sur,1,2,3,9,3,Siemens,Mars 100,9
gas_flows_3,2023-03-16,5,Gases de la Guajira,CE6591,BALLE,"Manaure, LAG",Mañana,32,true,,STM,"Santa Marta, MAG",46,,243,ductos varios,2,17,18,1,5,Caterpillar,,13
gas_flows_3,2023-03-17,6,Gases del Caribe,CE5808,BALLE,"Manaure, LAG",Madrugada,25,true,,STM,"Santa Marta, MAG",44,,364,RAMAL urbano,16,10,9,3,11,GE Oil & Gas,Mars 100,0
gas_flows_3,2023-03-18,7,Efigas,CE9895,BALLE,"Manaure, LAG",Mañana,-1,false,,MTR,"Montería, COR",86,,124,regional sur,8,16,15,30,19,Siemens,Centaur 40,14
gas_flows_3,2023-03-19,1,Gasnacer,CE8128,JOBO,"Sahagún, COR",Noche,-3,false,,RIO,"Riohacha, LAG",25,,73,RAMAL urbano,12,5,0,13,2,Caterpillar,Centaur 40,19
gas_flows_3,2023-03-20,2,Gases de la Guajira,CE3197,BALLE,"Manaure, LAG",Tarde,38,true,,CTG,"Cartagena, BOL",67,,167,regional sur,1,6,24,7,18,Siemens,Mars 100,16
gas_flows_3,2023-03-21,3,Gasnacer,CE0355,JOBO,"Sahagún, COR",Madrugada,2,true,,MAM,"Cartagena, BOL",84,,528,Ramal industrial,30,5,14,7,24,Siemens,,15
gas_flows_3,2023-03-22,4,Gases del Caribe,CE1326,BALLE,"Manaure, LAG",Noche,58,true,,MAM,"Cartagena, BOL",50,,306,regional sur,10,35,5,2,0,Siemens,C15,2
gas_flows_3,2023-03-23,5,Gasnacer,CE3769,BALLE,"Manaure, LAG",Noche,40,true,,BAQ,"Barranquilla, ATL",23,,134,Troncal principal,6,4,2,2,13,Siemens,C15,17
gas_flows_3,2023-03-24,6,Surtigas,CE0834,,"Manaure, LAG",Tarde,-1,false,,MAM,"Cartagena, BOL",47,,293,Regional Sabanas,11,19,14,0,7,GE Oil & Gas,Taurus 60,25
gas_flows_3,2023-03-25,7,Gases del Caribe,CE5220,JOBO,"Sahagún, COR",Mañana,40,true,,SIN,"Sincelejo, SUC",40,,464,RAMAL urbano,10,24,0,11,7,Solar Turbines,C15,15
gas_flows_3,2023-03-26,1,Surtigas,CE3626,BALLE,"Manaure, LAG",Madrugada,40,true,,VDP,"Valledupar, CES",56,,172,regional sur,0,30,8,0,0,GE Oil & Gas,,28
gas_flows_3,2023-03-27,2,Surtigas,CE6478,BALLE,"Manaure, LAG",Tarde,-14,false,,BAQ,"Barranquilla, ATL",49,,464,RAMAL urbano,15,31,2,12,6,Solar Turbines,Taurus 60,21
gas_flows_3,2023-03-28,3,Gasnacer,CE0993,BALLE,"Manaure, LAG",Madrugada,-10,false,,SIN,"Sincelejo, SUC",111,,277,Regional Sabanas,23,24,15,11,15,GE Oil & Gas,C15,9
gas_flows_3,2023-03-29,4,Efigas,CE4320,JOBO,"Sahagún, COR",Mañana,60,true,,STM,"Santa Marta, MAG",71,,150,ductos varios,5,8,18,34,0,Caterpillar,Mars 100,28
gas_flows_3,2023-03-30,5,Efigas,CE9441,JOBO,"Sahagún, COR",Madrugada,24,true,,MAM,"Cartagena, BOL",38,,363,Troncal principal,0,5,8,27,3,Caterpillar,Mars 100,15
gas_flows_3,2023-03-31,6,Gases del Caribe,CE0070,JOBO,"Sahagún, COR",Noche,58,true,,BAQ,"Barranquilla, ATL",89,,645,Regional Sabanas,3,2,33,26,17,GE Oil & Gas,C15,14
gas_flows_4,2023-04-01,7,Gases del Caribe,CE1309,JOBO,"Sahagún, COR",Mañana,21,true,,MTR,"Montería, COR",62,,399,Troncal principal,13,16,13,3,2,Siemens,Centaur 40,1
gas_flows_4,2023-04-02,1,Gases del Caribe,CE6328,BALLE,"Manaure, LAG",Tarde,17,true,,MAM,"Cartagena, BOL",79,,274,troncal norte,13,4,10,27,3,Caterpillar,Centaur 40,15
gas_flows_4,2023-04-03,2,Efigas,CE0279,JOBO,"Sahagún, COR",Madrugada,14,true,,MAM,"Cartagena, BOL",136,,88,Regional Sabanas,25,8,35,7,23,GE Oil & Gas,Taurus 60,14
gas_flows_4,2023-04-04,3,,CE2498,BALLE,"Manaure, LAG",Noche,-2,false,,SIN,"Sincelejo, SUC",53,,367,regional sur,6,2,25,6,5,GE Oil & Gas,Taurus 60,23
gas_flows_4,2023-04-05,4,Gasnacer,CE5595,JOBO,"Sahagún, COR",Tarde,-12,false,,VDP,"Valledupar, CES",31,,515,RAMAL urbano,10,7,1,0,5,Caterpillar,Centaur 40,11
gas_flows_4,2023-04-06,5,Efigas,CE0361,BALLE,"Manaure, LAG",Mañana,24,true,,MTR,"Montería, COR",41,,125,ductos varios,4,8,5,3,12,Siemens,C15,12
gas_flows_4,2023-04-07,6,Surtigas,CE12345678,JOBO,"Sahagún, COR",Noche,40,true,,RIO,"Riohacha, LAG",35,,393,Troncal principal,8,19,1,2,14,Caterpillar,Taurus 60,26
gas_flows_4,2023-04-08,7,Gases de la Guajira,CE8714,BALLE,"Manaure, LAG",Mañana,31,true,,VDP,"Valledupar, CES",80,,553,Troncal principal,9,31,1,7,33,Siemens,C15,15
gas_flows_4,2023-04-09,1,Gases del Caribe,CE1250,JOBO,"Sahagún, COR",Madrugada,15,true,,RIO,"Riohacha, LAG",28,,410,troncal norte,0,0,3,18,14,Siemens,Mars 100,15
gas_flows_4,2023-04-10,2,Surtigas,CE0251,BALLE,"Manaure, LAG",Mañana,32,true,,VDP,"Valledupar, CES",19,,189,regional sur,2,4,6,9,1,Siemens,Centaur 40,9
gas_flows_4,2023-04-11,3,Gases del Caribe,CE2307,BALLE,"Manaure, LAG",Mañana,34,true,,STM,"Santa Marta, MAG",53,,286,ductos varios,12,2,0,4,24,Solar Turbines,Taurus 60,28
gas_flows_4,2023-04-12,4,Gases del Caribe,CE8405,BALLE,"Manaure, LAG",Madrugada,58,true,,STM,"Santa Marta, MAG",58,,638,RAMAL urbano,9,0,32,10,14,GE Oil & Gas,Mars 100,21
gas_flows_4,2023-04-13,5,,CE7580,JOBO,"Sahagún, COR",Noche,34,true,,VDP,"Valledupar, CES",7,,545,Troncal principal,0,2,4,1,3,Siemens,C15,11
gas_flows_4,2023-04-14,6,Efigas,CE4030,JOBO,"Sahagún, COR",Mañana,-1,false,,MAM,"Cartagena, BOL",58,,345,regional sur,2,25,12,0,4,GE Oil & Gas,Centaur 40,13
gas_flows_4,2023-04-15,7,Gases del Caribe,CE4900,JOBO,"Sahagún, COR",Mañana,41,true,,MAM,"Cartagena, BOL",27,,399,RAMAL urbano,7,3,3,6,3,Solar Turbines,Taurus 60,4
gas_flows_4,2023-04-16,1,Gases del Caribe,CE7658,JOBO,"Sahagún, COR",Madrugada,53,true,,BAQ,"Barranquilla, ATL",65,,66,ductos varios,25,0,0,22,3,Solar Turbines,Taurus 60,19
gas_flows_4,2023-04-17,2,Surtigas,CE9891,BALLE,"Manaure, LAG",Madrugada,52,true,,RIO,"Riohacha, LAG",33,,98,ductos varios,12,1,7,17,5,Solar Turbines,Centaur 40,15
gas_flows_4,2023-04-18,3,Gases del Caribe,CE1850,BALLE,"Manaure, LAG",Tarde,9,true,,STM,"Santa Marta, MAG",50,,440,ductos varios,17,8,8,30,0,Solar Turbines,Mars 100,14
gas_flows_4,2023-04-19,4,Gasnacer,CE4498,BALLE,"Manaure, LAG",Noche,27,true,,MAM,"Cartagena, BOL",58,,364,RAMAL urbano,0,27,1,20,3,GE Oil & Gas,Mars 100,12
gas_flows_4,2023-04-20,5,Surtigas,CE6866,JOBO,"Sahagún, COR",Madrugada,49,true,,SIN,"Sincelejo, SUC",45,,122,Regional Sabanas,19,1,6,3,12,Siemens,Centaur 40,6
gas_flows_4,2023-04-21,6,Surtigas,CE7452,JOBO,"Sahagún, COR",Noche,0,false,,CTG,"Cartagena, BOL",41,,418,Regional Sabanas,1,19,0,2,12,Solar Turbines,Taurus 60,21
gas_flows_4,2023-04-22,7,Gases de la Guajira,CE5072,JOBO,"Sahagún, COR",Madrugada,39,true,,CTG,"Cartagena, BOL",33,,541,troncal norte,18,2,7,15,1,Siemens,Mars 100,18
gas_flows_4,2023-04-23,1,Surtigas,CE0761,JOBO,"Sahagún, COR",Noche,41,true,,MAM,"Cartagena, BOL",72,,134,troncal norte,1,6,23,6,17,Caterpillar,Taurus 60,14
gas_flows_4,2023-04-24,2,Gasnacer,CE5459,BALLE,"Manaure, LAG",Mañana,10,true,,RIO,"Riohacha, LAG",55,,283,troncal norte,19,15,4,10,3,Siemens,Taurus 60,4
gas_flows_4,2023-04-25,3,Gases de la Guajira,CE8669,JOBO,"Sahagún, COR",Noche,18,true,,STM,"Santa Marta, MAG",55,,457,Regional Sabanas,5,6,4,19,12,Solar Turbines,C15,28
gas_flows_4,2023-04-26,4,Gases del Caribe,CE1713,JOBO,"Sahagún, COR",Noche,53,true,,BAQ,"Barranquilla, ATL",85,,531,Regional Sabanas,2,16,3,18,21,Caterpillar,C15,6
gas_flows_4,2023-04-27,5,Gases del Caribe,CE3788,BALLE,"Manaure, LAG",Noche,8,true,,MTR,"Montería, COR",29,,441,troncal norte,19,0,1,4,3,Caterpillar,C15,28
gas_flows_4,2023-04-28,6,Gases de la Guajira,CE1374,BALLE,"Manaure, LAG",Madrugada,23,true,,BAQ,"Barranquilla, ATL",8,,644,RAMAL urbano,0,5,2,1,1,GE Oil & Gas,,4
gas_flows_4,2023-04-29,7,Gasnacer,CE1231,BALLE,"Manaure, LAG",Mañana,-15,false,,SIN,"Sincelejo, SUC",19,,183,troncal norte,7,8,5,1,3,GE Oil & Gas,Taurus 60,17
gas_flows_4,2023-04-30,1,Efigas,CE0401,BALLE,"Manaure, LAG",Tarde,-8,false,,RIO,"Riohacha, LAG",67,,256,RAMAL urbano,16,11,0,7,23,Caterpillar,Taurus 60,28
gas_flows_5,2023-05-01,2,Gases de la Guajira,CE1125,BALLE,"Manaure, LAG",Noche,61,true,,CTG,"Cartagena, BOL",65,,485,Regional Sabanas,1,1,5,24,18,GE Oil & Gas,Centaur 40,24
gas_flows_5,2023-05-02,3,Surtigas,CE2276,JOBO,"Sahagún, COR",Mañana,-5,false,,RIO,"Riohacha, LAG",43,,318,regional sur,22,10,7,4,2,GE Oil & Gas,Taurus 60,16
gas_flows_5,2023-05-03,4,Surtigas,CE6999,JOBO,"Sahagún, COR",Tarde,22,true,,SIN,"Sincelejo, SUC",55,,140,Ramal industrial,27,1,5,20,7,Siemens,Mars 100,0
gas_flows_5,2023-05-04,5,Gases del Caribe,CE0190,BALLE,"Manaure, LAG",Mañana,-10,false,,CTG,"Cartagena, BOL",59,,592,troncal norte,9,3,4,13,14,GE Oil & Gas,Taurus 60,20
gas_flows_5,2023-05-05,6,Surtigas,CE0232,BALLE,"Manaure, LAG",Mañana,31,true,,RIO,"Riohacha, LAG",51,,208,Ramal industrial,25,11,1,1,4,Siemens,C15,11
gas_flows_5,2023-05-06,7,Gases del Caribe,CE9668,JOBO,"Sahagún, COR",Madrugada,41,true,,MTR,"Montería, COR",54,,500,Ramal industrial,15,3,3,14,11,Siemens,C15,28
gas_flows_5,2023-05-07,1,Gases de la Guajira,CE2936,JOBO,"Sahagún, COR",Mañana,35,true,,STM,"Santa Marta, MAG",74,,644,ductos varios,14,0,8,31,5,Solar Turbines,Centaur 40,18
gas_flows_5,2023-05-08,2,Gases del Caribe,CE2787,BALLE,"Manaure, LAG",Madrugada,36,true,,SIN,"Sincelejo, SUC",35,,650,Troncal principal,5,7,4,16,4,Solar Turbines,Taurus 60,0
gas_flows_5,2023-05-09,3,Gases de la Guajira,CE8258,JOBO,"Sahagún, COR",Madrugada,-2,false,,VDP,"Valledupar, CES",78,,427,Ramal industrial,9,24,20,22,3,Caterpillar,Centaur 40,26
gas_flows_5,2023-05-10,4,Surtigas,CE6997,JOBO,"Sahagún, COR",Mañana,33,true,,RIO,"Riohacha, LAG",45,,352,troncal norte,7,4,7,7,7,Siemens,Taurus 60,27
gas_flows_5,2023-05-11,5,Gasnacer,CE4549,JOBO,"Sahagún, COR",Madrugada,54,true,,BAQ,"Barranquilla, ATL",66,,278,ductos varios,11,9,3,15,8,GE Oil & Gas,C15,4
gas_flows_5,2023-05-12,6,Efigas,CE5901,JOBO,"Sahagún, COR",Mañana,40,true,,CTG,"Cartagena, BOL",48,,360,Troncal principal,3,6,26,6,10,Solar Turbines,Taurus 60,0
gas_flows_5,2023-05-13,7,Gases del Caribe,CE0011,BALLE,"Manaure, LAG",Tarde,45,true,,VDP,"Valledupar, CES",65,,414,troncal norte,15,36,10,13,16,Solar Turbines,Mars 100,26
gas_flows_5,2023-05-14,1,Gasnacer,CE4135,BALLE,"Manaure, LAG",Noche,39,true,,RIO,"Riohacha, LAG",26,,358,RAMAL urbano,0,3,5,11,7,Caterpillar,Centaur 40,28
gas_flows_5,2023-05-15,2,Gases de la Guajira,CE3889,JOBO,"Sahagún, COR",Noche,35,true,,STM,"Santa Marta, MAG",38,,484,ductos varios,0,7,8,10,11,Caterpillar,Mars 100,21
gas_flows_5,2023-05-16,3,Efigas,CE5823,BALLE,"Manaure, LAG",Madrugada,42,true,,CTG,"Cartagena, BOL",65,,145,ductos varios,2,5,30,6,6,GE Oil & Gas,Taurus 60,18
gas_flows_5,2023-05-17,4,Surtigas,CE0169,BALLE,"Manaure, LAG",Noche,-4,false,,MTR,"Montería, COR",54,,590,Troncal principal,6,0,10,6,17,Solar Turbines,Centaur 40,18
gas_flows_5,2023-05-18,5,Efigas,CE7205,JOBO,"Sahagún, COR",Noche,45,true,,STM,"Santa Marta, MAG",44,,161,Ramal industrial,0,1,3,10,17,Solar Turbines,Mars 100,16
gas_flows_5,2023-05-19,6,Gases de la Guajira,CE8115,JOBO,"Sahagún, COR",Mañana,-5,false,,STM,"Santa Marta, MAG",77,,345,troncal norte,12,0,11,35,31,Siemens,Mars 100,13
gas_flows_5,2023-05-20,7,Surtigas,CE3483,JOBO,"Sahagún, COR",Mañana,3,true,,BAQ,"Barranquilla, ATL",49,,215,ductos varios,0,2,26,12,1,Caterpillar,Mars 100,0
gas_flows_5,2023-05-21,1,Gases de la Guajira,CE9397,JOBO,"Sahagún, COR",Tarde,26,true,,VDP,"Valledupar, CES",93,,221,troncal norte,11,12,22,12,6,GE Oil & Gas,C15,15
gas_flows_5,2023-05-22,2,Surtigas,CE8147,BALLE,"Manaure, LAG",Madrugada,-15,false,,MTR,"Montería, COR",19,,525,Regional Sabanas,22,2,0,0,2,Caterpillar,Mars 100,4
gas_flows_5,2023-05-23,3,Efigas,CE8650,BALLE,"Manaure, LAG",Madrugada,28,true,,VDP,"Valledupar, CES",34,,416,Ramal industrial,5,4,4,23,7,Siemens,Mars 100,28
gas_flows_5,2023-05-24,4,Gasnacer,CE2368,BALLE,"Manaure, LAG",Mañana,34,true,,VDP,"Valledupar, CES",108,,656,RAMAL urbano,29,4,28,3,23,Caterpillar,Taurus 60,1
gas_flows_5,2023-05-25,5,Gases de la Guajira,CE4477,BALLE,"Manaure, LAG",Tarde,-9,false,,SIN,"Sincelejo, SUC",29,,378,Troncal principal,14,1,10,11,2,Caterpillar,Mars 100,19
gas_flows_5,2023-05-26,6,Surtigas,CE6442,BALLE,"Manaure, LAG",Madrugada,-6,false,,BAQ,"Barranquilla, ATL",44,,231,regional sur,16,15,3,0,10,GE Oil & Gas,Centaur 40,1
gas_flows_5,2023-05-27,7,Gases de la Guajira,CE6130,BALLE,"Manaure, LAG",Noche,1,true,,BAQ,"Barranquilla, ATL",82,,436,ductos varios,7,9,23,19,0,Siemens,C15,1
gas_flows_5,2023-05-28,1,Surtigas,CE9781,BALLE,"Manaure, LAG",Madrugada,60,true,,STM,"Santa Marta, MAG",53,,406,Ramal industrial,15,9,28,0,8,GE Oil & Gas,Taurus 60,6
gas_flows_5,2023-05-29,2,Gasnacer,CE5430,JOBO,"Sahagún, COR",Mañana,32,true,,BAQ,"Barranquilla, ATL",50,,631,Troncal principal,0,1,4,3,31,Solar Turbines,Taurus 60,9
gas_flows_5,2023-05-30,3,Efigas,CE12345678,BALLE,"Manaure, LAG",Tarde,45,true,,RIO,"Riohacha, LAG",42,,539,RAMAL urbano,0,10,7,4,19,Solar Turbines,Taurus 60,22
gas_flows_5,2023-05-31,4,Gases del Caribe,CE6329,JOBO,"Sahagún, COR",Noche,26,true,,SIN,"Sincelejo, SUC",63,,385,regional sur,23,3,16,13,2,Siemens,Taurus 60,19
gas_flows_6,2023-06-01,5,Gasnacer,CE5649,JOBO,"Sahagún, COR",Noche,-3,false,,MTR,"Montería, COR",91,,143,Ramal industrial,26,21,3,6,5,Solar Turbines,Taurus 60,0
gas_flows_6,2023-06-02,6,Gases del Caribe,CE1441,JOBO,"Sahagún, COR",Madrugada,63,true,,MAM,"Cartagena, BOL",55,,218,Troncal principal,0,7,6,33,3,Caterpillar,Taurus 60,11
gas_flows_6,2023-06-03,7,Efigas,CE5203,JOBO,"Sahagún, COR",Noche,36,true,,VDP,"Valledupar, CES",50,,215,Regional Sabanas,9,12,23,6,13,Caterpillar,Centaur 40,8
gas_flows_6,2023-06-04,1,Gasnacer,CE3670,BALLE,"Manaure, LAG",Tarde,64,true,,STM,"Santa Marta, MAG",31,,207,Regional Sabanas,2,4,1,4,11,Solar Turbines,Taurus 60,11
gas_flows_6,2023-06-05,2,Efigas,CE7029,BALLE,"Manaure, LAG",Noche,-3,false,,BAQ,"Barranquilla, ATL",41,,204,Ramal industrial,0,5,13,5,9,Caterpillar,C15,17
gas_flows_6,2023-06-06,3,Gasnacer,CE6962,JOBO,"Sahagún, COR",Noche,46,true,,MTR,"Montería, COR",58,,255,regional sur,3,10,6,15,9,GE Oil & Gas,Mars 100,15
gas_flows_6,2023-06-07,4,Gases del Caribe,CE8604,BALLE,"Manaure, LAG",Noche,32,true,,VDP,"Valledupar, CES",121,,515,Regional Sabanas,22,23,2,27,30,Siemens,Mars 100,23
gas_flows_6,2023-06-08,5,Gases del Caribe,CE6735,BALLE,"Manaure, LAG",Mañana,14,true,,STM,"Santa Marta, MAG",70,,314,RAMAL urbano,3,12,7,5,25,GE Oil & Gas,Taurus 60,21
gas_flows_6,2023-06-09,6,Gasnacer,CE2929,JOBO,"Sahagún, COR",Noche,43,true,,MTR,"Montería, COR",27,,439,ductos varios,5,7,1,0,22,Solar Turbines,Mars 100,2
gas_flows_6,2023-06-10,7,Gases del Caribe,CE4771,BALLE,"Manaure, LAG",Noche,37,true,,STM,"Santa Marta, MAG",156,,436,Regional Sabanas,19,13,34,30,20,Solar Turbines,C15,24
gas_flows_6,2023-06-11,1,Surtigas,CE0014,JOBO,"Sahagún, COR",Tarde,14,true,,SIN,"Sincelejo, SUC",88,,426,regional sur,21,2,20,1,28,GE Oil & Gas,Mars 100,0
gas_flows_6,2023-06-12,2,Gases de la Guajira,CE6863,BALLE,"Manaure, LAG",Madrugada,12,true,,MAM,"Cartagena, BOL",72,,351,troncal norte,22,2,31,28,0,GE Oil & Gas,Centaur 40,12
gas_flows_6,2023-06-13,3,Gasnacer,CE0568,JOBO,"Sahagún, COR",Noche,6,true,,BAQ,"Barranquilla, ATL",33,,186,Regional Sabanas,8,0,22,1,9,Caterpillar,Taurus 60,13
gas_flows_6,2023-06-14,4,Surtigas,CE0880,JOBO,"Sahagún, COR",Tarde,63,true,,VDP,"Valledupar, CES",68,,541,regional sur,10,14,3,4,17,Siemens,Mars 100,27
gas_flows_6,2023-06-15,5,Gasnacer,CE0894,BALLE,"Manaure, LAG",Tarde,20,true,,SIN,"Sincelejo, SUC",28,,602,Ramal industrial,2,6,0,21,6,GE Oil & Gas,Mars 100,28
gas_flows_6,2023-06-16,6,Gases del Caribe,CE6387,JOBO,"Sahagún, COR",Tarde,29,true,,CTG,"Cartagena, BOL",82,,467,ductos varios,2,20,14,16,3,Solar Turbines,Taurus 60,20
gas_flows_6,2023-06-17,7,Surtigas,CE5974,BALLE,"Manaure, LAG",Madrugada,38,true,,VDP,"Valledupar, CES",41,,302,troncal norte,0,5,13,4,16,Siemens,C15,19
gas_flows_6,2023-06-18,1,Gases del Caribe,CE6732,BALLE,"Manaure, LAG",Madrugada,14,true,,BAQ,"Barranquilla, ATL",43,,512,Troncal principal,33,19,1,0,7,GE Oil & Gas,Centaur 40,16
gas_flows_6,2023-06-19,2,Gasnacer,CE1454,JOBO,"Sahagún, COR",Tarde,41,true,,STM,"Santa Marta, MAG",48,,219,regional sur,12,9,17,1,9,Siemens,Centaur 40,28
gas_flows_6,2023-06-20,3,Gases del Caribe,CE9900,BALLE,"Manaure, LAG",Tarde,5,true,,RIO,"Riohacha, LAG",39,,482,Ramal industrial,4,0,16,0,24,Solar Turbines,Taurus 60,21
gas_flows_6,2023-06-21,4,Gases del Caribe,CE7457,BALLE,"Manaure, LAG",Tarde,16,true,,SIN,"Sincelejo, SUC",136,,357,ductos varios,25,14,23,31,0,Siemens,C15,3
gas_flows_6,2023-06-22,5,Gases del Caribe,CE7543,BALLE,"Manaure, LAG",Noche,63,true,,STM,"Santa Marta, MAG",85,,196,ductos varios,4,8,5,13,28,Caterpillar,C15,18
gas_flows_6,2023-06-23,6,Efigas,CE1260,JOBO,"Sahagún, COR",Mañana,59,true,,MAM,"Cartagena, BOL",39,,194,ductos varios,4,1,2,0,21,Siemens,Mars 100,13
gas_flows_6,2023-06-24,7,Gases del Caribe,CE8421,BALLE,"Manaure, LAG",Mañana,11,true,,BAQ,"Barranquilla, ATL",23,,402,ductos varios,4,8,3,4,0,Caterpillar,,3
gas_flows_6,2023-06-25,1,Gasnacer,CE0020,BALLE,"Manaure, LAG",Mañana,56,true,,STM,"Santa Marta, MAG",70,,301,RAMAL urbano,5,16,0,0,26,Solar Turbines,Taurus 60,8
gas_flows_6,2023-06-26,2,Gases del Caribe,CE3836,BALLE,"Manaure, LAG",Noche,64,true,,MTR,"Montería, COR",39,,625,Ramal industrial,2,2,15,7,10,GE Oil & Gas,C15,2
gas_flows_6,2023-06-27,3,Gases de la Guajira,CE8481,JOBO,"Sahagún, COR",Mañana,31,true,,STM,"Santa Marta, MAG",25,,429,Troncal principal,7,19,2,3,4,Caterpillar,Mars 100,23
gas_flows_6,2023-06-28,4,Surtigas,CE8830,BALLE,"Manaure, LAG",Noche,-15,false,,MAM,"Cartagena, BOL",62,,555,Troncal principal,4,29,0,20,22,Siemens,Taurus 60,20
gas_flows_6,2023-06-29,5,Efigas,CE9241,JOBO,"Sahagún, COR",Tarde,56,true,,VDP,"Valledupar, CES",18,,521,Troncal principal,0,7,1,4,13,GE Oil & Gas,Mars 100,15
gas_flows_6,2023-06-30,6,Efigas,CE5509,BALLE,"Manaure, LAG",Mañana,11,true,,VDP,"Valledupar, CES",63,,242,RAMAL urbano,12,17,19,9,3,GE Oil & Gas,Mars 100,24
gas_flows_7,2023-07-01,7,Surtigas,CE1884,BALLE,"Manaure, LAG",Tarde,14,true,,MAM,"Cartagena, BOL",68,,416,Troncal principal,17,8,3,9,13,GE Oil & Gas,Mars 100,8
gas_flows_7,2023-07-02,1,Gases de la Guajira,CE1386,BALLE,"Manaure, LAG",Tarde,62,true,,BAQ,"Barranquilla, ATL",60,,220,troncal norte,20,15,24,2,12,Solar Turbines,Taurus 60,11
gas_flows_7,2023-07-03,2,Gases de la Guajira,CE8816,JOBO,"Sahagún, COR",Madrugada,-1,false,,RIO,"Riohacha, LAG",85,,80,regional sur,14,23,0,19,9,Caterpillar,Centaur 40,16
gas_flows_7,2023-07-04,3,Gases de la Guajira,CE4144,BALLE,"Manaure, LAG",Madrugada,34,true,,SIN,"Sincelejo, SUC",52,,274,Ramal industrial,30,0,0,6,25,GE Oil & Gas,Centaur 40,13
gas_flows_7,2023-07-05,4,Gases del Caribe,CE9145,JOBO,"Sahagún, COR",Noche,9,true,,CTG,"Cartagena, BOL",66,,279,Ramal industrial,5,18,16,9,7,Solar Turbines,Taurus 60,6
gas_flows_7,2023-07-06,5,Efigas,CE3147,BALLE,"Manaure, LAG",Madrugada,6,true,,CTG,"Cartagena, BOL",47,,380,ductos varios,12,8,9,8,0,Caterpillar,Centaur 40,12
gas_flows_7,2023-07-07,6,Gasnacer,CE8792,JOBO,"Sahagún, COR",Tarde,-14,false,,MAM,"Cartagena, BOL",87,,282,troncal norte,11,30,16,4,7,GE Oil & Gas,C15,27
gas_flows_7,2023-07-08,7,Surtigas,CE2059,BALLE,"Manaure, LAG",Madrugada,-1,false,,STM,"Santa Marta, MAG",77,,183,Ramal industrial,24,12,2,12,32,Solar Turbines,C15,18
gas_flows_7,2023-07-09,1,Surtigas,CE8617,BALLE,"Manaure, LAG",Tarde,32,true,,BAQ,"Barranquilla, ATL",61,,558,Ramal industrial,13,11,18,12,7,Siemens,Centaur 40,13
gas_flows_7,2023-07-10,2,Efigas,CE9252,JOBO,"Sahagún, COR",Noche,-3,false,,CTG,"Cartagena, BOL",81,,575,troncal norte,14,2,35,35,10,Siemens,Centaur 40,20
gas_flows_7,2023-07-11,3,Gasnacer,CE2133,BALLE,"Manaure, LAG",Tarde,59,true,,MTR,"Montería, COR",22,,286,Ramal industrial,6,6,12,5,0,Solar Turbines,Mars 100,13
gas_flows_7,2023-07-12,4,Efigas,CE2737,BALLE,"Manaure, LAG",Noche,-13,false,,CTG,"Cartagena, BOL",44,,594,RAMAL urbano,0,17,1,1,11,Caterpillar,C15,20
gas_flows_7,2023-07-13,5,Gases de la Guajira,CE2419,BALLE,"Manaure, LAG",Madrugada,53,true,,MTR,"Montería, COR",53,,137,troncal norte,20,1,6,15,4,Caterpillar,Taurus 60,14
